step 0: train loss 10.9899, val loss 10.9894
iter 8930: loss 3.5378, time 156.39ms, mfu 107.72%
iter 8940: loss 3.4471, time 156.37ms, mfu 107.71%
iter 8950: loss 3.3813, time 155.89ms, mfu 107.74%
iter 8960: loss 3.2085, time 155.60ms, mfu 107.78%
iter 8970: loss 3.3805, time 155.74ms, mfu 107.81%
iter 8980: loss 3.0798, time 156.50ms, mfu 107.78%
iter 8990: loss 3.4036, time 155.94ms, mfu 107.80%
step 9000: train loss 3.3336, val loss 3.4760
saving checkpoint to out_openwebtext
iter 9000: loss 3.3197, time 5052.79ms, mfu 97.35%
iter 9010: loss 3.3294, time 155.88ms, mfu 98.42%
iter 9020: loss 3.3679, time 156.03ms, mfu 99.36%
iter 9030: loss 3.4083, time 156.52ms, mfu 100.18%
iter 9040: loss 3.4076, time 156.62ms, mfu 100.91%
iter 9050: loss 3.1760, time 157.10ms, mfu 101.53%
iter 9060: loss 3.1685, time 156.76ms, mfu 102.12%
iter 9070: loss 3.3943, time 155.53ms, mfu 102.73%
iter 9080: loss 3.4537, time 156.21ms, mfu 103.23%
iter 9090: loss 3.2976, time 155.37ms, mfu 103.74%
iter 9100: loss 3.5027, time 155.77ms, mfu 104.17%
iter 9110: loss 3.1931, time 156.43ms, mfu 104.52%
iter 9120: loss 3.3293, time 156.14ms, mfu 104.85%
iter 9130: loss 3.1596, time 156.27ms, mfu 105.13%
iter 9140: loss 3.2817, time 157.19ms, mfu 105.33%
iter 9150: loss 3.2713, time 155.93ms, mfu 105.59%
iter 9160: loss 3.1881, time 156.73ms, mfu 105.77%
iter 9170: loss 3.3534, time 157.34ms, mfu 105.89%
iter 9180: loss 3.3755, time 156.28ms, mfu 106.07%
iter 9190: loss 3.4190, time 156.79ms, mfu 106.20%
iter 9200: loss 3.4461, time 155.95ms, mfu 106.37%
iter 9210: loss 3.4186, time 156.22ms, mfu 106.51%
iter 9220: loss 3.4125, time 157.12ms, mfu 106.57%
iter 9230: loss 3.2916, time 157.08ms, mfu 106.63%
iter 9240: loss 3.3020, time 156.77ms, mfu 106.71%
iter 9250: loss 3.4032, time 156.99ms, mfu 106.76%
iter 9260: loss 3.3156, time 156.68ms, mfu 106.83%
iter 9270: loss 3.3986, time 156.77ms, mfu 106.88%
iter 9280: loss 3.5910, time 155.81ms, mfu 106.99%
iter 9290: loss 3.2461, time 156.71ms, mfu 107.04%
iter 9300: loss 3.2904, time 156.49ms, mfu 107.09%
iter 9310: loss 3.2184, time 156.55ms, mfu 107.13%
iter 9320: loss 3.0924, time 156.02ms, mfu 107.21%
iter 9330: loss 3.4078, time 156.13ms, mfu 107.27%
iter 9340: loss 3.2844, time 155.78ms, mfu 107.35%
iter 9350: loss 3.3821, time 156.31ms, mfu 107.38%
iter 9360: loss 3.3101, time 156.39ms, mfu 107.41%
iter 9370: loss 3.3915, time 156.57ms, mfu 107.42%
iter 9380: loss 3.3455, time 156.68ms, mfu 107.42%
iter 9390: loss 3.2506, time 156.73ms, mfu 107.42%
iter 9400: loss 3.3971, time 156.13ms, mfu 107.46%
iter 9410: loss 3.3079, time 155.35ms, mfu 107.54%
iter 9420: loss 3.2360, time 156.47ms, mfu 107.55%
iter 9430: loss 3.3118, time 155.95ms, mfu 107.59%
iter 9440: loss 3.3031, time 156.64ms, mfu 107.57%
iter 9450: loss 3.3898, time 156.19ms, mfu 107.59%
iter 9460: loss 3.4259, time 156.10ms, mfu 107.62%
iter 9470: loss 3.1814, time 155.93ms, mfu 107.65%
iter 9480: loss 3.1262, time 155.69ms, mfu 107.70%
iter 9490: loss 3.2508, time 156.32ms, mfu 107.69%
iter 9500: loss 3.4056, time 155.60ms, mfu 107.74%
iter 9510: loss 3.2578, time 156.76ms, mfu 107.71%
iter 9520: loss 3.4294, time 156.05ms, mfu 107.72%
iter 9530: loss 3.1445, time 157.11ms, mfu 107.66%
iter 9540: loss 3.3726, time 157.01ms, mfu 107.62%
iter 9550: loss 3.2913, time 156.52ms, mfu 107.61%
iter 9560: loss 3.3876, time 156.35ms, mfu 107.62%
iter 9570: loss 3.4196, time 157.07ms, mfu 107.57%
iter 9580: loss 3.1507, time 156.72ms, mfu 107.55%
iter 9590: loss 3.3205, time 155.64ms, mfu 107.61%
iter 9600: loss 3.3880, time 157.32ms, mfu 107.55%
iter 9610: loss 3.2432, time 157.26ms, mfu 107.50%
iter 9620: loss 3.2937, time 156.00ms, mfu 107.54%
iter 9630: loss 3.5089, time 156.01ms, mfu 107.58%
iter 9640: loss 3.2472, time 155.64ms, mfu 107.63%
iter 9650: loss 3.1614, time 156.52ms, mfu 107.62%
iter 9660: loss 3.0615, time 157.36ms, mfu 107.56%
iter 9670: loss 3.2396, time 156.57ms, mfu 107.55%
iter 9680: loss 3.2845, time 156.62ms, mfu 107.55%
iter 9690: loss 3.3583, time 155.82ms, mfu 107.59%
iter 9700: loss 3.2051, time 155.44ms, mfu 107.66%
iter 9710: loss 3.2675, time 156.24ms, mfu 107.67%
iter 9720: loss 3.4414, time 155.40ms, mfu 107.73%
iter 9730: loss 2.9279, time 155.84ms, mfu 107.76%
iter 9740: loss 3.2135, time 156.75ms, mfu 107.72%
iter 9750: loss 3.2762, time 156.55ms, mfu 107.70%
iter 9760: loss 3.3770, time 156.50ms, mfu 107.69%
iter 9770: loss 3.4238, time 155.67ms, mfu 107.73%
iter 9780: loss 3.2562, time 156.58ms, mfu 107.71%
iter 9790: loss 3.3761, time 156.58ms, mfu 107.69%
iter 9800: loss 3.3460, time 156.06ms, mfu 107.71%
iter 9810: loss 3.3396, time 156.35ms, mfu 107.70%
iter 9820: loss 3.0990, time 156.51ms, mfu 107.69%
iter 9830: loss 3.2791, time 156.37ms, mfu 107.68%
iter 9840: loss 3.3771, time 155.70ms, mfu 107.72%
iter 9850: loss 3.2387, time 156.39ms, mfu 107.71%
iter 9860: loss 3.4003, time 157.43ms, mfu 107.63%
iter 9870: loss 3.3854, time 155.51ms, mfu 107.70%
iter 9880: loss 3.2789, time 155.94ms, mfu 107.72%
iter 9890: loss 3.0870, time 156.80ms, mfu 107.68%
iter 9900: loss 3.3002, time 155.60ms, mfu 107.73%
iter 9910: loss 3.3878, time 156.18ms, mfu 107.74%
iter 9920: loss 3.1513, time 156.46ms, mfu 107.72%
iter 9930: loss 3.4714, time 156.97ms, mfu 107.67%
iter 9940: loss 3.2990, time 156.77ms, mfu 107.64%
iter 9950: loss 3.1865, time 157.14ms, mfu 107.59%
iter 9960: loss 3.4145, time 155.91ms, mfu 107.63%
iter 9970: loss 3.1188, time 156.58ms, mfu 107.61%
iter 9980: loss 3.1581, time 156.67ms, mfu 107.60%
iter 9990: loss 3.1887, time 155.90ms, mfu 107.63%
step 10000: train loss 3.3011, val loss 3.4628
saving checkpoint to out_openwebtext
iter 10000: loss 3.3120, time 5060.22ms, mfu 97.20%
iter 10010: loss 3.4489, time 155.35ms, mfu 98.32%
iter 10020: loss 3.3149, time 157.45ms, mfu 99.18%
iter 10030: loss 3.3044, time 156.78ms, mfu 100.00%
iter 10040: loss 3.3048, time 156.92ms, mfu 100.72%
iter 10050: loss 3.2394, time 156.80ms, mfu 101.39%
iter 10060: loss 3.1679, time 155.96ms, mfu 102.04%
iter 10070: loss 3.2752, time 156.33ms, mfu 102.60%
iter 10080: loss 3.3710, time 156.38ms, mfu 103.11%
iter 10090: loss 3.3741, time 156.22ms, mfu 103.57%
iter 10100: loss 3.3032, time 156.19ms, mfu 103.99%
iter 10110: loss 3.3211, time 156.11ms, mfu 104.37%
iter 10120: loss 3.3885, time 156.96ms, mfu 104.66%
iter 10130: loss 3.1005, time 156.50ms, mfu 104.95%
iter 10140: loss 3.4230, time 156.01ms, mfu 105.24%
iter 10150: loss 3.2772, time 156.71ms, mfu 105.46%
iter 10160: loss 3.3966, time 157.26ms, mfu 105.62%
iter 10170: loss 3.4617, time 156.19ms, mfu 105.83%
iter 10180: loss 3.3022, time 155.98ms, mfu 106.04%
iter 10190: loss 3.3712, time 155.26ms, mfu 106.28%
iter 10200: loss 3.1372, time 156.05ms, mfu 106.44%
iter 10210: loss 3.1238, time 156.45ms, mfu 106.55%
iter 10220: loss 3.3839, time 157.34ms, mfu 106.60%
iter 10230: loss 3.2325, time 155.53ms, mfu 106.76%
iter 10240: loss 3.4103, time 156.75ms, mfu 106.82%
iter 10250: loss 3.1511, time 156.79ms, mfu 106.87%
iter 10260: loss 3.3760, time 156.97ms, mfu 106.91%
iter 10270: loss 3.2911, time 155.51ms, mfu 107.04%
iter 10280: loss 3.2291, time 156.34ms, mfu 107.11%
iter 10290: loss 3.3148, time 157.01ms, mfu 107.12%
iter 10300: loss 3.3616, time 156.09ms, mfu 107.19%
iter 10310: loss 3.3960, time 155.86ms, mfu 107.27%
iter 10320: loss 3.3442, time 157.19ms, mfu 107.25%
iter 10330: loss 3.3097, time 156.80ms, mfu 107.26%
iter 10340: loss 3.1611, time 155.24ms, mfu 107.38%
iter 10350: loss 3.0889, time 156.91ms, mfu 107.37%
iter 10360: loss 3.4067, time 156.47ms, mfu 107.39%
iter 10370: loss 3.3845, time 155.74ms, mfu 107.46%
iter 10380: loss 3.1842, time 156.59ms, mfu 107.46%
iter 10390: loss 3.2596, time 156.72ms, mfu 107.46%
iter 10400: loss 3.0474, time 156.69ms, mfu 107.45%
iter 10410: loss 3.1314, time 156.12ms, mfu 107.49%
iter 10420: loss 3.2443, time 155.60ms, mfu 107.56%
iter 10430: loss 3.3312, time 156.13ms, mfu 107.58%
iter 10440: loss 3.3816, time 155.76ms, mfu 107.63%
iter 10450: loss 3.2177, time 155.49ms, mfu 107.69%
iter 10460: loss 3.3358, time 156.47ms, mfu 107.68%
iter 10470: loss 3.5283, time 156.42ms, mfu 107.67%
iter 10480: loss 3.3195, time 156.35ms, mfu 107.67%
iter 10490: loss 2.9254, time 156.12ms, mfu 107.69%
iter 10500: loss 3.3296, time 156.40ms, mfu 107.68%
iter 10510: loss 3.4167, time 156.85ms, mfu 107.64%
iter 10520: loss 3.3597, time 155.97ms, mfu 107.67%
iter 10530: loss 3.0680, time 155.72ms, mfu 107.71%
iter 10540: loss 2.8692, time 155.94ms, mfu 107.74%
iter 10550: loss 3.3442, time 156.83ms, mfu 107.70%
iter 10560: loss 3.2832, time 156.93ms, mfu 107.65%
iter 10570: loss 3.5804, time 155.53ms, mfu 107.71%
iter 10580: loss 3.2980, time 156.29ms, mfu 107.71%
iter 10590: loss 3.2185, time 155.88ms, mfu 107.74%
iter 10600: loss 3.3165, time 156.69ms, mfu 107.70%
iter 10610: loss 3.3265, time 157.06ms, mfu 107.65%
iter 10620: loss 3.2867, time 156.15ms, mfu 107.67%
iter 10630: loss 3.1121, time 156.84ms, mfu 107.63%
iter 10640: loss 3.1707, time 156.11ms, mfu 107.65%
iter 10650: loss 3.0296, time 157.12ms, mfu 107.60%
iter 10660: loss 3.2711, time 156.58ms, mfu 107.59%
iter 10670: loss 3.2813, time 156.59ms, mfu 107.58%
iter 10680: loss 3.2510, time 156.19ms, mfu 107.60%
iter 10690: loss 3.4364, time 156.19ms, mfu 107.62%
iter 10700: loss 3.2483, time 156.65ms, mfu 107.60%
iter 10710: loss 3.1929, time 156.14ms, mfu 107.62%
iter 10720: loss 3.3485, time 157.25ms, mfu 107.56%
iter 10730: loss 3.1976, time 156.53ms, mfu 107.56%
iter 10740: loss 3.5459, time 156.51ms, mfu 107.56%
iter 10750: loss 3.3335, time 155.75ms, mfu 107.61%
iter 10760: loss 3.4051, time 156.68ms, mfu 107.59%
iter 10770: loss 3.3551, time 155.99ms, mfu 107.62%
iter 10780: loss 3.2853, time 155.49ms, mfu 107.69%
iter 10790: loss 3.2492, time 156.26ms, mfu 107.69%
iter 10800: loss 3.2987, time 155.79ms, mfu 107.72%
iter 10810: loss 3.2063, time 156.04ms, mfu 107.74%
iter 10820: loss 3.1100, time 156.42ms, mfu 107.73%
iter 10830: loss 3.1955, time 156.48ms, mfu 107.71%
iter 10840: loss 3.1951, time 155.83ms, mfu 107.74%
iter 10850: loss 3.4382, time 155.90ms, mfu 107.77%
iter 10860: loss 3.3986, time 155.72ms, mfu 107.80%
iter 10870: loss 2.9591, time 156.40ms, mfu 107.78%
iter 10880: loss 3.3074, time 156.16ms, mfu 107.78%
iter 10890: loss 3.1866, time 155.93ms, mfu 107.80%
iter 10900: loss 3.2825, time 156.06ms, mfu 107.80%
iter 10910: loss 3.4842, time 156.85ms, mfu 107.76%
iter 10920: loss 3.3463, time 156.53ms, mfu 107.73%
iter 10930: loss 3.4398, time 156.92ms, mfu 107.69%
iter 10940: loss 3.2762, time 156.42ms, mfu 107.68%
iter 10950: loss 3.4830, time 156.57ms, mfu 107.66%
iter 10960: loss 3.0718, time 155.97ms, mfu 107.69%
iter 10970: loss 3.5686, time 156.56ms, mfu 107.67%
iter 10980: loss 3.2728, time 156.85ms, mfu 107.64%
iter 10990: loss 3.2896, time 156.37ms, mfu 107.64%
step 11000: train loss 3.2779, val loss 3.4496
saving checkpoint to out_openwebtext
iter 11000: loss 3.3376, time 5033.84ms, mfu 97.21%
iter 11010: loss 3.2923, time 155.67ms, mfu 98.30%
iter 11020: loss 2.9959, time 156.62ms, mfu 99.22%
iter 11030: loss 3.2347, time 155.60ms, mfu 100.11%
iter 11040: loss 3.2608, time 155.85ms, mfu 100.90%
iter 11050: loss 3.3105, time 155.91ms, mfu 101.61%
iter 11060: loss 3.0304, time 156.81ms, mfu 102.18%
iter 11070: loss 3.3493, time 156.16ms, mfu 102.74%
iter 11080: loss 3.3843, time 155.93ms, mfu 103.26%
iter 11090: loss 3.1129, time 156.69ms, mfu 103.68%
iter 11100: loss 3.0524, time 156.44ms, mfu 104.07%
iter 11110: loss 3.1049, time 156.60ms, mfu 104.41%
iter 11120: loss 3.0754, time 156.90ms, mfu 104.70%
iter 11130: loss 3.4430, time 156.12ms, mfu 105.01%
iter 11140: loss 3.1748, time 155.47ms, mfu 105.34%
iter 11150: loss 3.3513, time 155.43ms, mfu 105.63%
iter 11160: loss 3.4433, time 155.71ms, mfu 105.88%
iter 11170: loss 3.2868, time 156.44ms, mfu 106.05%
iter 11180: loss 3.2416, time 156.33ms, mfu 106.21%
iter 11190: loss 3.3643, time 156.50ms, mfu 106.35%
iter 11200: loss 3.1380, time 155.97ms, mfu 106.50%
iter 11210: loss 3.0993, time 156.63ms, mfu 106.60%
iter 11220: loss 3.3171, time 156.86ms, mfu 106.67%
iter 11230: loss 3.4153, time 156.90ms, mfu 106.73%
iter 11240: loss 3.4042, time 157.26ms, mfu 106.76%
iter 11250: loss 3.4562, time 156.28ms, mfu 106.86%
iter 11260: loss 3.2893, time 156.05ms, mfu 106.96%
iter 11270: loss 3.2645, time 156.75ms, mfu 107.00%
iter 11280: loss 3.4339, time 156.38ms, mfu 107.06%
iter 11290: loss 3.2605, time 156.57ms, mfu 107.11%
iter 11300: loss 3.2532, time 156.88ms, mfu 107.13%
iter 11310: loss 3.0038, time 156.11ms, mfu 107.20%
iter 11320: loss 3.1923, time 156.73ms, mfu 107.22%
iter 11330: loss 3.2572, time 156.00ms, mfu 107.28%
iter 11340: loss 3.2049, time 156.80ms, mfu 107.29%
iter 11350: loss 3.2602, time 156.02ms, mfu 107.35%
iter 11360: loss 3.3550, time 155.86ms, mfu 107.42%
iter 11370: loss 3.3535, time 155.37ms, mfu 107.51%
iter 11380: loss 3.1658, time 156.51ms, mfu 107.51%
iter 11390: loss 3.2917, time 157.00ms, mfu 107.48%
iter 11400: loss 3.3871, time 156.27ms, mfu 107.51%
iter 11410: loss 3.2333, time 156.38ms, mfu 107.52%
iter 11420: loss 3.3186, time 155.43ms, mfu 107.60%
iter 11430: loss 3.2834, time 156.25ms, mfu 107.61%
iter 11440: loss 3.1856, time 155.94ms, mfu 107.64%
iter 11450: loss 3.3549, time 156.63ms, mfu 107.63%
iter 11460: loss 3.3932, time 156.96ms, mfu 107.59%
iter 11470: loss 3.2766, time 156.25ms, mfu 107.60%
iter 11480: loss 3.1924, time 156.25ms, mfu 107.61%
iter 11490: loss 3.3598, time 156.09ms, mfu 107.64%
iter 11500: loss 3.1798, time 156.16ms, mfu 107.65%
iter 11510: loss 3.0496, time 156.61ms, mfu 107.63%
iter 11520: loss 3.3374, time 155.98ms, mfu 107.66%
iter 11530: loss 3.1906, time 156.90ms, mfu 107.62%
iter 11540: loss 3.4148, time 156.25ms, mfu 107.63%
iter 11550: loss 3.2259, time 156.93ms, mfu 107.60%
iter 11560: loss 3.2857, time 157.05ms, mfu 107.56%
iter 11570: loss 3.4196, time 156.31ms, mfu 107.57%
iter 11580: loss 3.1017, time 156.00ms, mfu 107.60%
iter 11590: loss 2.9683, time 155.72ms, mfu 107.65%
iter 11600: loss 3.2134, time 156.41ms, mfu 107.65%
iter 11610: loss 3.2332, time 156.34ms, mfu 107.65%
iter 11620: loss 3.3218, time 156.46ms, mfu 107.64%
iter 11630: loss 3.5998, time 156.68ms, mfu 107.62%
iter 11640: loss 3.2414, time 156.79ms, mfu 107.60%
iter 11650: loss 3.2135, time 156.74ms, mfu 107.57%
iter 11660: loss 3.2563, time 156.15ms, mfu 107.60%
iter 11670: loss 3.1717, time 156.70ms, mfu 107.58%
iter 11680: loss 3.4320, time 155.84ms, mfu 107.62%
iter 11690: loss 3.3774, time 156.62ms, mfu 107.61%
iter 11700: loss 3.4237, time 156.45ms, mfu 107.61%
iter 11710: loss 3.3834, time 156.69ms, mfu 107.59%
iter 11720: loss 3.3527, time 155.86ms, mfu 107.63%
iter 11730: loss 3.3345, time 157.03ms, mfu 107.58%
iter 11740: loss 3.2693, time 156.47ms, mfu 107.58%
iter 11750: loss 3.2399, time 156.89ms, mfu 107.55%
iter 11760: loss 2.8971, time 157.16ms, mfu 107.51%
iter 11770: loss 3.2743, time 156.38ms, mfu 107.52%
iter 11780: loss 3.4211, time 157.38ms, mfu 107.47%
iter 11790: loss 3.2579, time 156.85ms, mfu 107.45%
iter 11800: loss 3.0665, time 156.11ms, mfu 107.49%
iter 11810: loss 3.2395, time 156.08ms, mfu 107.52%
iter 11820: loss 3.2909, time 156.42ms, mfu 107.53%
iter 11830: loss 3.2800, time 155.38ms, mfu 107.61%
iter 11840: loss 3.3887, time 156.23ms, mfu 107.63%
iter 11850: loss 3.3347, time 156.28ms, mfu 107.63%
iter 11860: loss 3.3322, time 156.31ms, mfu 107.64%
iter 11870: loss 3.2762, time 156.75ms, mfu 107.61%
iter 11880: loss 3.0733, time 156.98ms, mfu 107.57%
iter 11890: loss 3.2676, time 156.46ms, mfu 107.58%
iter 11900: loss 3.0736, time 156.30ms, mfu 107.59%
iter 11910: loss 3.1759, time 156.55ms, mfu 107.58%
iter 11920: loss 3.4319, time 156.84ms, mfu 107.56%
iter 11930: loss 3.0146, time 155.71ms, mfu 107.61%
iter 11940: loss 3.2821, time 157.20ms, mfu 107.56%
iter 11950: loss 3.1954, time 155.90ms, mfu 107.60%
iter 11960: loss 3.0045, time 155.66ms, mfu 107.65%
iter 11970: loss 3.2564, time 157.02ms, mfu 107.61%
iter 11980: loss 3.1516, time 155.81ms, mfu 107.65%
iter 11990: loss 3.2128, time 156.38ms, mfu 107.65%
step 12000: train loss 3.2558, val loss 3.4261
saving checkpoint to out_openwebtext
iter 12000: loss 3.1238, time 5041.67ms, mfu 97.22%
iter 12010: loss 3.1074, time 155.44ms, mfu 98.32%
iter 12020: loss 3.4174, time 156.90ms, mfu 99.22%
iter 12030: loss 3.4562, time 155.71ms, mfu 100.11%
iter 12040: loss 3.2492, time 157.09ms, mfu 100.81%
iter 12050: loss 3.3086, time 155.34ms, mfu 101.57%
iter 12060: loss 3.2408, time 156.28ms, mfu 102.18%
iter 12070: loss 3.3277, time 155.97ms, mfu 102.75%
iter 12080: loss 3.2664, time 156.33ms, mfu 103.25%
iter 12090: loss 3.2262, time 155.50ms, mfu 103.75%
iter 12100: loss 3.3539, time 155.92ms, mfu 104.17%
iter 12110: loss 3.4758, time 156.09ms, mfu 104.53%
iter 12120: loss 3.2062, time 156.98ms, mfu 104.80%
iter 12130: loss 3.3005, time 156.91ms, mfu 105.05%
iter 12140: loss 3.3577, time 156.90ms, mfu 105.27%
iter 12150: loss 3.1254, time 156.11ms, mfu 105.53%
iter 12160: loss 3.1747, time 156.62ms, mfu 105.72%
iter 12170: loss 3.3240, time 155.78ms, mfu 105.96%
iter 12180: loss 3.2466, time 156.55ms, mfu 106.11%
iter 12190: loss 3.2913, time 156.36ms, mfu 106.27%
iter 12200: loss 3.2943, time 155.62ms, mfu 106.46%
iter 12210: loss 3.0619, time 156.05ms, mfu 106.60%
iter 12220: loss 3.3130, time 156.84ms, mfu 106.67%
iter 12230: loss 3.3445, time 156.66ms, mfu 106.75%
iter 12240: loss 3.2707, time 156.75ms, mfu 106.81%
iter 12250: loss 3.2817, time 155.93ms, mfu 106.93%
iter 12260: loss 3.2073, time 156.19ms, mfu 107.01%
iter 12270: loss 3.1956, time 155.88ms, mfu 107.11%
iter 12280: loss 3.2468, time 155.53ms, mfu 107.22%
iter 12290: loss 3.4177, time 156.31ms, mfu 107.27%
iter 12300: loss 3.2946, time 155.66ms, mfu 107.35%
iter 12310: loss 3.2149, time 156.60ms, mfu 107.37%
iter 12320: loss 2.8937, time 156.69ms, mfu 107.37%
iter 12330: loss 3.2525, time 156.99ms, mfu 107.36%
iter 12340: loss 3.2765, time 156.23ms, mfu 107.39%
iter 12350: loss 3.1378, time 156.05ms, mfu 107.44%
iter 12360: loss 3.1651, time 157.31ms, mfu 107.40%
iter 12370: loss 3.2177, time 157.17ms, mfu 107.37%
iter 12380: loss 3.2742, time 156.18ms, mfu 107.41%
iter 12390: loss 3.0621, time 156.11ms, mfu 107.45%
iter 12400: loss 3.1880, time 156.49ms, mfu 107.46%
iter 12410: loss 3.1878, time 155.90ms, mfu 107.51%
iter 12420: loss 3.2424, time 157.16ms, mfu 107.47%
iter 12430: loss 3.3178, time 156.87ms, mfu 107.45%
iter 12440: loss 3.2464, time 156.19ms, mfu 107.49%
iter 12450: loss 3.2913, time 155.89ms, mfu 107.53%
iter 12460: loss 3.3102, time 156.34ms, mfu 107.55%
iter 12470: loss 3.2154, time 156.83ms, mfu 107.53%
iter 12480: loss 3.3723, time 157.17ms, mfu 107.48%
iter 12490: loss 3.1055, time 156.06ms, mfu 107.52%
iter 12500: loss 3.0700, time 155.91ms, mfu 107.56%
iter 12510: loss 2.9613, time 156.40ms, mfu 107.57%
iter 12520: loss 2.9617, time 155.98ms, mfu 107.61%
iter 12530: loss 3.3084, time 156.48ms, mfu 107.60%
iter 12540: loss 3.3040, time 156.25ms, mfu 107.61%
iter 12550: loss 3.3553, time 155.97ms, mfu 107.64%
iter 12560: loss 3.2455, time 155.55ms, mfu 107.70%
iter 12570: loss 3.0863, time 157.01ms, mfu 107.65%
iter 12580: loss 3.3133, time 156.41ms, mfu 107.65%
iter 12590: loss 3.3648, time 156.45ms, mfu 107.64%
iter 12600: loss 3.1402, time 155.74ms, mfu 107.69%
iter 12610: loss 3.0164, time 156.83ms, mfu 107.65%
iter 12620: loss 3.1744, time 156.18ms, mfu 107.66%
iter 12630: loss 3.1694, time 156.14ms, mfu 107.68%
iter 12640: loss 3.2491, time 156.07ms, mfu 107.69%
iter 12650: loss 3.2811, time 157.30ms, mfu 107.63%
iter 12660: loss 3.2253, time 156.53ms, mfu 107.62%
iter 12670: loss 3.3946, time 155.51ms, mfu 107.68%
iter 12680: loss 3.1465, time 156.86ms, mfu 107.64%
iter 12690: loss 3.1528, time 155.96ms, mfu 107.67%
iter 12700: loss 3.4859, time 156.70ms, mfu 107.65%
iter 12710: loss 3.3775, time 156.80ms, mfu 107.62%
iter 12720: loss 3.2469, time 155.71ms, mfu 107.66%
iter 12730: loss 3.2825, time 156.11ms, mfu 107.68%
iter 12740: loss 3.1400, time 156.91ms, mfu 107.64%
iter 12750: loss 3.1310, time 156.74ms, mfu 107.61%
iter 12760: loss 3.0023, time 155.90ms, mfu 107.65%
iter 12770: loss 3.2926, time 155.71ms, mfu 107.70%
iter 12780: loss 3.2754, time 156.81ms, mfu 107.66%
iter 12790: loss 3.0537, time 156.44ms, mfu 107.65%
iter 12800: loss 3.3265, time 156.33ms, mfu 107.66%
iter 12810: loss 3.3542, time 156.35ms, mfu 107.66%
iter 12820: loss 3.2156, time 156.10ms, mfu 107.67%
iter 12830: loss 3.0966, time 156.03ms, mfu 107.69%
iter 12840: loss 3.2221, time 156.83ms, mfu 107.66%
iter 12850: loss 3.3489, time 156.17ms, mfu 107.67%
iter 12860: loss 3.2593, time 156.20ms, mfu 107.68%
iter 12870: loss 3.3443, time 156.66ms, mfu 107.66%
iter 12880: loss 3.1218, time 155.87ms, mfu 107.69%
iter 12890: loss 3.1114, time 155.89ms, mfu 107.72%
iter 12900: loss 3.2212, time 155.85ms, mfu 107.75%
iter 12910: loss 3.2309, time 156.54ms, mfu 107.73%
iter 12920: loss 3.3258, time 156.08ms, mfu 107.74%
iter 12930: loss 3.3141, time 156.68ms, mfu 107.71%
iter 12940: loss 3.3653, time 155.81ms, mfu 107.74%
iter 12950: loss 3.1338, time 155.95ms, mfu 107.76%
iter 12960: loss 3.0911, time 156.27ms, mfu 107.75%
iter 12970: loss 3.2781, time 156.10ms, mfu 107.76%
iter 12980: loss 3.0291, time 156.33ms, mfu 107.75%
iter 12990: loss 3.1505, time 156.85ms, mfu 107.71%
step 13000: train loss 3.2324, val loss 3.4189
saving checkpoint to out_openwebtext
iter 13000: loss 3.2682, time 5047.26ms, mfu 97.27%
iter 13010: loss 3.2064, time 155.67ms, mfu 98.36%
iter 13020: loss 3.0588, time 155.87ms, mfu 99.32%
iter 13030: loss 3.2215, time 156.21ms, mfu 100.16%
iter 13040: loss 3.1253, time 156.77ms, mfu 100.88%
iter 13050: loss 3.2064, time 156.03ms, mfu 101.58%
iter 13060: loss 3.4017, time 157.00ms, mfu 102.15%
iter 13070: loss 3.2512, time 156.25ms, mfu 102.70%
iter 13080: loss 3.2834, time 156.80ms, mfu 103.17%
iter 13090: loss 3.2138, time 156.05ms, mfu 103.64%
iter 13100: loss 3.1957, time 156.27ms, mfu 104.05%
iter 13110: loss 3.2292, time 156.03ms, mfu 104.43%
iter 13120: loss 3.3897, time 155.74ms, mfu 104.79%
iter 13130: loss 3.2647, time 156.72ms, mfu 105.06%
iter 13140: loss 3.4029, time 156.63ms, mfu 105.30%
iter 13150: loss 3.2637, time 155.78ms, mfu 105.57%
iter 13160: loss 3.2045, time 155.91ms, mfu 105.81%
iter 13170: loss 3.1889, time 156.55ms, mfu 105.98%
iter 13180: loss 3.1972, time 156.74ms, mfu 106.12%
iter 13190: loss 3.3274, time 156.99ms, mfu 106.23%
iter 13200: loss 3.2175, time 156.17ms, mfu 106.39%
iter 13210: loss 3.2481, time 155.68ms, mfu 106.56%
iter 13220: loss 3.2511, time 156.24ms, mfu 106.68%
iter 13230: loss 3.3827, time 156.13ms, mfu 106.79%
iter 13240: loss 3.3553, time 156.08ms, mfu 106.90%
iter 13250: loss 3.4265, time 155.44ms, mfu 107.04%
iter 13260: loss 3.2645, time 156.66ms, mfu 107.08%
iter 13270: loss 3.2829, time 156.40ms, mfu 107.13%
iter 13280: loss 3.1008, time 155.52ms, mfu 107.24%
iter 13290: loss 3.2337, time 157.09ms, mfu 107.23%
iter 13300: loss 3.1882, time 156.47ms, mfu 107.27%
iter 13310: loss 3.1505, time 157.22ms, mfu 107.25%
iter 13320: loss 3.4876, time 155.78ms, mfu 107.33%
iter 13330: loss 3.3778, time 157.05ms, mfu 107.31%
iter 13340: loss 3.1773, time 156.02ms, mfu 107.37%
iter 13350: loss 3.2943, time 155.84ms, mfu 107.43%
iter 13360: loss 3.0091, time 156.38ms, mfu 107.46%
