step 0: train loss 10.9899, val loss 10.9894
iter 219940: loss 2.8615, time 155.68ms, mfu 107.82%
iter 219950: loss 2.9913, time 156.29ms, mfu 107.81%
iter 219960: loss 2.7625, time 156.09ms, mfu 107.81%
iter 219970: loss 2.8259, time 155.84ms, mfu 107.83%
iter 219980: loss 2.8217, time 156.22ms, mfu 107.82%
iter 219990: loss 2.7358, time 155.57ms, mfu 107.86%
step 220000: train loss 2.7517, val loss 3.6290
saving checkpoint to out_openwebtext
iter 220000: loss 2.7795, time 5136.56ms, mfu 97.40%
iter 220010: loss 2.6527, time 155.72ms, mfu 98.47%
iter 220020: loss 2.9054, time 155.86ms, mfu 99.42%
iter 220030: loss 2.9481, time 156.06ms, mfu 100.27%
iter 220040: loss 2.7494, time 156.43ms, mfu 101.00%
iter 220050: loss 2.8428, time 155.64ms, mfu 101.72%
iter 220060: loss 2.7436, time 155.72ms, mfu 102.35%
iter 220070: loss 2.8317, time 156.46ms, mfu 102.88%
iter 220080: loss 2.7379, time 155.42ms, mfu 103.42%
iter 220090: loss 2.7514, time 157.01ms, mfu 103.80%
iter 220100: loss 2.9265, time 156.10ms, mfu 104.20%
iter 220110: loss 2.7774, time 156.29ms, mfu 104.55%
iter 220120: loss 2.7930, time 156.45ms, mfu 104.85%
iter 220130: loss 2.6593, time 155.89ms, mfu 105.17%
iter 220140: loss 2.6468, time 155.91ms, mfu 105.45%
iter 220150: loss 2.8569, time 155.93ms, mfu 105.70%
iter 220160: loss 2.7428, time 156.35ms, mfu 105.89%
iter 220170: loss 2.7643, time 156.53ms, mfu 106.06%
iter 220180: loss 2.6830, time 155.77ms, mfu 106.26%
iter 220190: loss 2.6006, time 156.62ms, mfu 106.38%
iter 220200: loss 2.7103, time 155.60ms, mfu 106.56%
iter 220210: loss 2.5857, time 156.32ms, mfu 106.67%
iter 220220: loss 2.6680, time 155.70ms, mfu 106.81%
iter 220230: loss 2.6471, time 156.23ms, mfu 106.91%
iter 220240: loss 2.8722, time 156.01ms, mfu 107.01%
iter 220250: loss 2.6525, time 155.73ms, mfu 107.11%
iter 220260: loss 2.8151, time 156.30ms, mfu 107.17%
iter 220270: loss 2.7491, time 156.55ms, mfu 107.21%
iter 220280: loss 2.7229, time 156.12ms, mfu 107.27%
iter 220290: loss 2.6724, time 156.01ms, mfu 107.33%
iter 220300: loss 2.7661, time 156.76ms, mfu 107.34%
iter 220310: loss 2.6324, time 155.91ms, mfu 107.40%
iter 220320: loss 2.8360, time 156.14ms, mfu 107.44%
iter 220330: loss 2.6962, time 155.93ms, mfu 107.49%
iter 220340: loss 2.7480, time 155.53ms, mfu 107.56%
iter 220350: loss 2.6053, time 156.10ms, mfu 107.59%
iter 220360: loss 2.6898, time 156.27ms, mfu 107.60%
iter 220370: loss 2.7569, time 155.34ms, mfu 107.68%
iter 220380: loss 2.6193, time 156.42ms, mfu 107.67%
iter 220390: loss 2.8261, time 157.00ms, mfu 107.63%
iter 220400: loss 2.6610, time 156.42ms, mfu 107.62%
iter 220410: loss 2.6563, time 155.80ms, mfu 107.67%
iter 220420: loss 2.6878, time 155.78ms, mfu 107.70%
iter 220430: loss 2.8236, time 155.44ms, mfu 107.76%
iter 220440: loss 2.8614, time 155.97ms, mfu 107.78%
iter 220450: loss 2.7469, time 156.15ms, mfu 107.78%
iter 220460: loss 2.7647, time 155.45ms, mfu 107.83%
iter 220470: loss 2.7313, time 156.14ms, mfu 107.83%
iter 220480: loss 2.9063, time 156.50ms, mfu 107.80%
iter 220490: loss 2.5771, time 155.82ms, mfu 107.82%
iter 220500: loss 2.8046, time 156.42ms, mfu 107.80%
iter 220510: loss 2.2768, time 156.32ms, mfu 107.79%
iter 220520: loss 2.7723, time 156.29ms, mfu 107.78%
iter 220530: loss 2.7972, time 157.17ms, mfu 107.71%
iter 220540: loss 2.8594, time 157.20ms, mfu 107.65%
iter 220550: loss 2.7396, time 156.99ms, mfu 107.61%
iter 220560: loss 2.8136, time 156.36ms, mfu 107.61%
iter 220570: loss 2.7547, time 156.65ms, mfu 107.59%
iter 220580: loss 3.0024, time 156.59ms, mfu 107.58%
iter 220590: loss 2.9937, time 156.56ms, mfu 107.58%
iter 220600: loss 2.5951, time 155.51ms, mfu 107.64%
iter 220610: loss 2.8327, time 156.80ms, mfu 107.61%
iter 220620: loss 2.7796, time 156.00ms, mfu 107.64%
iter 220630: loss 2.8910, time 156.71ms, mfu 107.62%
iter 220640: loss 2.5112, time 155.93ms, mfu 107.65%
iter 220650: loss 2.8258, time 156.01ms, mfu 107.68%
iter 220660: loss 2.7505, time 155.79ms, mfu 107.71%
iter 220670: loss 2.8255, time 155.89ms, mfu 107.74%
iter 220680: loss 2.8810, time 155.90ms, mfu 107.76%
iter 220690: loss 2.9789, time 156.17ms, mfu 107.77%
iter 220700: loss 2.8770, time 155.93ms, mfu 107.78%
iter 220710: loss 2.3643, time 156.16ms, mfu 107.78%
iter 220720: loss 2.8999, time 155.65ms, mfu 107.82%
iter 220730: loss 3.0648, time 155.88ms, mfu 107.84%
iter 220740: loss 2.7870, time 155.96ms, mfu 107.85%
iter 220750: loss 2.8726, time 156.23ms, mfu 107.83%
iter 220760: loss 2.7397, time 155.80ms, mfu 107.86%
iter 220770: loss 2.6364, time 157.21ms, mfu 107.78%
iter 220780: loss 2.6942, time 155.64ms, mfu 107.81%
iter 220790: loss 2.6203, time 156.88ms, mfu 107.76%
iter 220800: loss 2.6954, time 155.75ms, mfu 107.79%
iter 220810: loss 2.7304, time 156.17ms, mfu 107.79%
iter 220820: loss 2.6767, time 155.64ms, mfu 107.83%
iter 220830: loss 2.7602, time 156.17ms, mfu 107.82%
iter 220840: loss 2.8404, time 155.76ms, mfu 107.85%
iter 220850: loss 2.4714, time 156.59ms, mfu 107.81%
iter 220860: loss 2.8669, time 155.81ms, mfu 107.83%
iter 220870: loss 2.9359, time 156.11ms, mfu 107.83%
iter 220880: loss 2.5766, time 155.70ms, mfu 107.86%
iter 220890: loss 2.7694, time 155.78ms, mfu 107.88%
iter 220900: loss 2.8273, time 156.62ms, mfu 107.84%
iter 220910: loss 3.0081, time 157.05ms, mfu 107.77%
iter 220920: loss 2.8943, time 155.93ms, mfu 107.79%
iter 220930: loss 2.7429, time 156.27ms, mfu 107.78%
iter 220940: loss 2.6980, time 155.91ms, mfu 107.80%
iter 220950: loss 2.6361, time 155.83ms, mfu 107.82%
iter 220960: loss 2.8640, time 156.86ms, mfu 107.77%
iter 220970: loss 2.7510, time 155.42ms, mfu 107.82%
iter 220980: loss 2.8200, time 155.62ms, mfu 107.86%
iter 220990: loss 2.7740, time 156.03ms, mfu 107.86%
step 221000: train loss 2.7519, val loss 3.6139
saving checkpoint to out_openwebtext
iter 221000: loss 2.7601, time 5247.17ms, mfu 97.40%
iter 221010: loss 2.8907, time 155.51ms, mfu 98.48%
iter 221020: loss 2.6535, time 155.55ms, mfu 99.45%
iter 221030: loss 2.6517, time 155.73ms, mfu 100.32%
iter 221040: loss 2.7851, time 156.54ms, mfu 101.04%
iter 221050: loss 2.7230, time 155.75ms, mfu 101.74%
iter 221060: loss 2.7883, time 157.00ms, mfu 102.29%
iter 221070: loss 2.8373, time 155.80ms, mfu 102.86%
iter 221080: loss 2.8206, time 156.15ms, mfu 103.36%
iter 221090: loss 2.7204, time 156.81ms, mfu 103.76%
iter 221100: loss 2.7852, time 155.88ms, mfu 104.18%
iter 221110: loss 2.7195, time 155.92ms, mfu 104.56%
iter 221120: loss 2.8090, time 156.91ms, mfu 104.83%
iter 221130: loss 2.7374, time 156.33ms, mfu 105.11%
iter 221140: loss 2.7751, time 155.79ms, mfu 105.41%
iter 221150: loss 2.6319, time 157.01ms, mfu 105.59%
iter 221160: loss 2.5658, time 156.06ms, mfu 105.81%
iter 221170: loss 2.8252, time 155.77ms, mfu 106.04%
iter 221180: loss 2.8264, time 156.05ms, mfu 106.22%
iter 221190: loss 2.7587, time 155.66ms, mfu 106.41%
iter 221200: loss 2.6888, time 155.84ms, mfu 106.57%
iter 221210: loss 2.8246, time 156.16ms, mfu 106.69%
iter 221220: loss 2.7924, time 156.53ms, mfu 106.78%
iter 221230: loss 2.6541, time 155.74ms, mfu 106.91%
iter 221240: loss 2.6762, time 156.42ms, mfu 106.98%
iter 221250: loss 2.9519, time 156.23ms, mfu 107.05%
iter 221260: loss 2.7060, time 155.97ms, mfu 107.14%
iter 221270: loss 2.5038, time 156.62ms, mfu 107.17%
iter 221280: loss 2.7674, time 157.06ms, mfu 107.17%
iter 221290: loss 2.7629, time 156.27ms, mfu 107.23%
iter 221300: loss 2.7518, time 156.29ms, mfu 107.27%
iter 221310: loss 2.7741, time 155.95ms, mfu 107.34%
iter 221320: loss 2.9506, time 156.00ms, mfu 107.40%
iter 221330: loss 2.8162, time 156.40ms, mfu 107.42%
iter 221340: loss 2.5028, time 156.81ms, mfu 107.41%
iter 221350: loss 2.5811, time 155.86ms, mfu 107.47%
iter 221360: loss 2.9534, time 156.77ms, mfu 107.46%
iter 221370: loss 2.9496, time 156.33ms, mfu 107.48%
iter 221380: loss 2.5908, time 156.60ms, mfu 107.48%
iter 221390: loss 2.7667, time 155.84ms, mfu 107.53%
iter 221400: loss 2.6423, time 155.37ms, mfu 107.62%
iter 221410: loss 2.8779, time 156.08ms, mfu 107.64%
iter 221420: loss 2.7740, time 157.06ms, mfu 107.59%
iter 221430: loss 2.8458, time 156.80ms, mfu 107.57%
iter 221440: loss 2.6900, time 155.95ms, mfu 107.60%
iter 221450: loss 2.7178, time 155.72ms, mfu 107.65%
iter 221460: loss 2.7264, time 156.69ms, mfu 107.63%
iter 221470: loss 2.6181, time 156.72ms, mfu 107.61%
iter 221480: loss 2.7401, time 156.72ms, mfu 107.59%
iter 221490: loss 2.6602, time 156.37ms, mfu 107.59%
iter 221500: loss 2.7762, time 155.76ms, mfu 107.64%
iter 221510: loss 2.8895, time 156.08ms, mfu 107.66%
iter 221520: loss 2.7908, time 155.86ms, mfu 107.69%
iter 221530: loss 2.8011, time 155.96ms, mfu 107.72%
iter 221540: loss 2.6886, time 156.55ms, mfu 107.70%
iter 221550: loss 2.6318, time 157.30ms, mfu 107.63%
iter 221560: loss 2.8712, time 156.90ms, mfu 107.59%
iter 221570: loss 2.7264, time 155.98ms, mfu 107.63%
iter 221580: loss 2.6278, time 155.71ms, mfu 107.67%
iter 221590: loss 2.7199, time 156.35ms, mfu 107.67%
iter 221600: loss 2.6547, time 155.56ms, mfu 107.73%
iter 221610: loss 2.6514, time 156.08ms, mfu 107.74%
iter 221620: loss 2.7676, time 156.74ms, mfu 107.70%
iter 221630: loss 2.7813, time 156.59ms, mfu 107.68%
iter 221640: loss 2.7502, time 156.54ms, mfu 107.67%
iter 221650: loss 2.8525, time 155.77ms, mfu 107.71%
iter 221660: loss 2.4847, time 156.90ms, mfu 107.66%
iter 221670: loss 2.7289, time 155.50ms, mfu 107.72%
iter 221680: loss 2.7514, time 155.34ms, mfu 107.78%
iter 221690: loss 2.9000, time 155.66ms, mfu 107.82%
iter 221700: loss 2.5918, time 156.40ms, mfu 107.80%
iter 221710: loss 2.8509, time 155.81ms, mfu 107.82%
iter 221720: loss 2.6878, time 156.74ms, mfu 107.78%
iter 221730: loss 2.9081, time 156.10ms, mfu 107.79%
iter 221740: loss 2.7751, time 155.70ms, mfu 107.82%
iter 221750: loss 2.7558, time 156.11ms, mfu 107.82%
iter 221760: loss 2.9143, time 157.01ms, mfu 107.76%
iter 221770: loss 2.9329, time 156.72ms, mfu 107.72%
iter 221780: loss 2.8445, time 157.05ms, mfu 107.67%
iter 221790: loss 2.9171, time 157.18ms, mfu 107.61%
iter 221800: loss 2.7886, time 156.11ms, mfu 107.63%
iter 221810: loss 2.5286, time 155.73ms, mfu 107.68%
iter 221820: loss 2.6302, time 155.81ms, mfu 107.71%
iter 221830: loss 2.7153, time 156.27ms, mfu 107.71%
iter 221840: loss 2.7744, time 155.70ms, mfu 107.75%
iter 221850: loss 2.6750, time 155.77ms, mfu 107.78%
iter 221860: loss 2.6279, time 157.10ms, mfu 107.72%
iter 221870: loss 2.7278, time 156.14ms, mfu 107.73%
iter 221880: loss 2.8086, time 156.73ms, mfu 107.69%
iter 221890: loss 2.5737, time 155.48ms, mfu 107.75%
iter 221900: loss 2.8387, time 156.61ms, mfu 107.72%
iter 221910: loss 2.7520, time 157.04ms, mfu 107.67%
iter 221920: loss 2.6656, time 155.36ms, mfu 107.74%
iter 221930: loss 2.8267, time 155.55ms, mfu 107.79%
iter 221940: loss 2.7650, time 156.99ms, mfu 107.73%
iter 221950: loss 2.7601, time 156.27ms, mfu 107.73%
iter 221960: loss 2.6968, time 157.14ms, mfu 107.67%
iter 221970: loss 2.6840, time 156.45ms, mfu 107.66%
iter 221980: loss 2.5000, time 156.05ms, mfu 107.68%
iter 221990: loss 2.8216, time 155.95ms, mfu 107.70%
step 222000: train loss 2.7318, val loss 3.6421
saving checkpoint to out_openwebtext
iter 222000: loss 2.7813, time 5256.94ms, mfu 97.25%
iter 222010: loss 2.8672, time 155.58ms, mfu 98.35%
iter 222020: loss 3.0248, time 156.18ms, mfu 99.29%
iter 222030: loss 2.6681, time 156.00ms, mfu 100.15%
iter 222040: loss 2.6656, time 156.17ms, mfu 100.91%
iter 222050: loss 2.8036, time 155.72ms, mfu 101.63%
iter 222060: loss 2.8041, time 155.86ms, mfu 102.27%
iter 222070: loss 2.7525, time 156.60ms, mfu 102.79%
iter 222080: loss 2.3139, time 156.19ms, mfu 103.29%
iter 222090: loss 2.6155, time 156.73ms, mfu 103.70%
iter 222100: loss 2.6437, time 156.77ms, mfu 104.07%
iter 222110: loss 2.8083, time 156.51ms, mfu 104.41%
iter 222120: loss 2.8119, time 156.48ms, mfu 104.73%
iter 222130: loss 2.9479, time 157.48ms, mfu 104.95%
iter 222140: loss 2.8364, time 155.58ms, mfu 105.27%
iter 222150: loss 2.5671, time 156.70ms, mfu 105.49%
iter 222160: loss 2.9176, time 155.26ms, mfu 105.78%
iter 222170: loss 2.7941, time 155.89ms, mfu 106.00%
iter 222180: loss 2.7491, time 156.46ms, mfu 106.16%
iter 222190: loss 2.8631, time 156.57ms, mfu 106.29%
iter 222200: loss 2.7354, time 156.57ms, mfu 106.41%
iter 222210: loss 2.6140, time 156.09ms, mfu 106.56%
iter 222220: loss 2.8374, time 156.36ms, mfu 106.67%
iter 222230: loss 2.7950, time 156.35ms, mfu 106.76%
iter 222240: loss 2.8476, time 155.98ms, mfu 106.88%
iter 222250: loss 2.6875, time 156.09ms, mfu 106.98%
iter 222260: loss 2.6854, time 156.30ms, mfu 107.05%
iter 222270: loss 2.7046, time 157.41ms, mfu 107.04%
iter 222280: loss 2.5429, time 155.91ms, mfu 107.13%
iter 222290: loss 2.8489, time 155.65ms, mfu 107.23%
iter 222300: loss 2.7813, time 156.67ms, mfu 107.25%
iter 222310: loss 2.6703, time 156.84ms, mfu 107.26%
iter 222320: loss 2.6831, time 156.85ms, mfu 107.26%
iter 222330: loss 2.7005, time 156.21ms, mfu 107.31%
iter 222340: loss 2.5508, time 156.17ms, mfu 107.36%
iter 222350: loss 2.8231, time 156.10ms, mfu 107.41%
iter 222360: loss 2.6399, time 155.58ms, mfu 107.49%
iter 222370: loss 2.7246, time 156.42ms, mfu 107.50%
iter 222380: loss 2.7796, time 155.52ms, mfu 107.57%
iter 222390: loss 2.5054, time 155.70ms, mfu 107.62%
iter 222400: loss 2.7163, time 155.96ms, mfu 107.65%
iter 222410: loss 2.7799, time 156.01ms, mfu 107.68%
iter 222420: loss 2.7574, time 155.82ms, mfu 107.71%
iter 222430: loss 2.6469, time 155.94ms, mfu 107.74%
iter 222440: loss 2.8120, time 156.97ms, mfu 107.69%
iter 222450: loss 2.6280, time 155.90ms, mfu 107.71%
iter 222460: loss 2.5958, time 156.19ms, mfu 107.72%
iter 222470: loss 2.5977, time 156.12ms, mfu 107.73%
iter 222480: loss 2.8893, time 156.27ms, mfu 107.73%
iter 222490: loss 2.8453, time 156.07ms, mfu 107.74%
iter 222500: loss 2.7220, time 155.30ms, mfu 107.80%
iter 222510: loss 2.8742, time 157.32ms, mfu 107.72%
iter 222520: loss 2.7954, time 155.67ms, mfu 107.76%
iter 222530: loss 2.7255, time 155.87ms, mfu 107.79%
iter 222540: loss 2.7703, time 157.06ms, mfu 107.73%
iter 222550: loss 2.7637, time 156.08ms, mfu 107.74%
iter 222560: loss 2.6837, time 155.89ms, mfu 107.76%
iter 222570: loss 2.6578, time 156.54ms, mfu 107.74%
iter 222580: loss 2.6098, time 156.97ms, mfu 107.69%
iter 222590: loss 2.6314, time 156.15ms, mfu 107.70%
iter 222600: loss 2.7075, time 156.26ms, mfu 107.70%
iter 222610: loss 2.8670, time 156.27ms, mfu 107.70%
iter 222620: loss 2.7540, time 155.48ms, mfu 107.76%
iter 222630: loss 2.6350, time 155.98ms, mfu 107.77%
iter 222640: loss 2.5833, time 156.63ms, mfu 107.74%
iter 222650: loss 2.7338, time 156.39ms, mfu 107.73%
iter 222660: loss 2.8739, time 157.21ms, mfu 107.67%
iter 222670: loss 2.6337, time 156.15ms, mfu 107.68%
iter 222680: loss 2.7753, time 156.63ms, mfu 107.66%
iter 222690: loss 2.8211, time 155.61ms, mfu 107.71%
iter 222700: loss 2.5908, time 155.67ms, mfu 107.75%
iter 222710: loss 2.7572, time 157.00ms, mfu 107.70%
iter 222720: loss 2.8162, time 156.08ms, mfu 107.71%
iter 222730: loss 2.7395, time 155.31ms, mfu 107.78%
iter 222740: loss 2.7514, time 156.88ms, mfu 107.73%
iter 222750: loss 2.7930, time 156.03ms, mfu 107.75%
iter 222760: loss 2.6514, time 156.41ms, mfu 107.73%
iter 222770: loss 2.5562, time 156.53ms, mfu 107.71%
iter 222780: loss 2.6743, time 156.07ms, mfu 107.73%
iter 222790: loss 2.6784, time 156.59ms, mfu 107.70%
iter 222800: loss 2.5919, time 156.27ms, mfu 107.70%
iter 222810: loss 2.7266, time 157.01ms, mfu 107.65%
iter 222820: loss 2.6772, time 156.09ms, mfu 107.67%
iter 222830: loss 2.5360, time 155.61ms, mfu 107.72%
iter 222840: loss 2.8314, time 155.92ms, mfu 107.75%
iter 222850: loss 2.9164, time 156.39ms, mfu 107.73%
iter 222860: loss 2.5478, time 155.92ms, mfu 107.76%
iter 222870: loss 2.3839, time 155.86ms, mfu 107.78%
iter 222880: loss 2.6619, time 156.61ms, mfu 107.75%
iter 222890: loss 2.6330, time 156.23ms, mfu 107.75%
iter 222900: loss 2.6590, time 155.90ms, mfu 107.77%
iter 222910: loss 2.7242, time 156.24ms, mfu 107.77%
iter 222920: loss 2.7218, time 156.93ms, mfu 107.72%
iter 222930: loss 2.8099, time 156.70ms, mfu 107.69%
iter 222940: loss 2.7369, time 155.43ms, mfu 107.75%
iter 222950: loss 2.7336, time 156.15ms, mfu 107.75%
iter 222960: loss 2.7010, time 155.66ms, mfu 107.79%
iter 222970: loss 2.8233, time 156.12ms, mfu 107.79%
iter 222980: loss 2.7682, time 156.65ms, mfu 107.76%
iter 222990: loss 2.7204, time 156.26ms, mfu 107.76%
step 223000: train loss 2.7483, val loss 3.6164
saving checkpoint to out_openwebtext
iter 223000: loss 2.9218, time 5211.27ms, mfu 97.30%
iter 223010: loss 2.6743, time 155.40ms, mfu 98.40%
iter 223020: loss 2.9011, time 156.14ms, mfu 99.34%
iter 223030: loss 2.7233, time 155.62ms, mfu 100.23%
iter 223040: loss 2.6015, time 155.72ms, mfu 101.01%
iter 223050: loss 2.8560, time 156.45ms, mfu 101.67%
iter 223060: loss 2.7687, time 156.37ms, mfu 102.27%
iter 223070: loss 2.6904, time 156.55ms, mfu 102.79%
iter 223080: loss 2.7974, time 156.27ms, mfu 103.29%
iter 223090: loss 2.7685, time 155.96ms, mfu 103.75%
iter 223100: loss 2.8761, time 156.02ms, mfu 104.16%
iter 223110: loss 2.6493, time 155.84ms, mfu 104.55%
iter 223120: loss 2.7257, time 156.53ms, mfu 104.85%
iter 223130: loss 2.7652, time 155.59ms, mfu 105.18%
iter 223140: loss 2.8520, time 156.63ms, mfu 105.41%
iter 223150: loss 2.7058, time 156.09ms, mfu 105.65%
iter 223160: loss 2.8371, time 155.98ms, mfu 105.88%
iter 223170: loss 2.6777, time 156.58ms, mfu 106.04%
iter 223180: loss 2.7071, time 156.79ms, mfu 106.17%
iter 223190: loss 2.7095, time 156.21ms, mfu 106.33%
iter 223200: loss 2.7319, time 156.98ms, mfu 106.42%
iter 223210: loss 2.7077, time 156.03ms, mfu 106.57%
iter 223220: loss 2.8424, time 155.95ms, mfu 106.70%
iter 223230: loss 2.6973, time 155.62ms, mfu 106.85%
iter 223240: loss 2.6939, time 157.19ms, mfu 106.87%
iter 223250: loss 2.7724, time 155.52ms, mfu 107.01%
iter 223260: loss 2.7710, time 156.38ms, mfu 107.07%
iter 223270: loss 2.8388, time 156.78ms, mfu 107.10%
iter 223280: loss 2.7975, time 156.50ms, mfu 107.15%
iter 223290: loss 2.7210, time 155.50ms, mfu 107.26%
iter 223300: loss 2.7254, time 156.13ms, mfu 107.31%
iter 223310: loss 2.5824, time 156.17ms, mfu 107.36%
iter 223320: loss 2.7158, time 156.29ms, mfu 107.39%
iter 223330: loss 2.8029, time 156.57ms, mfu 107.40%
iter 223340: loss 2.8777, time 157.02ms, mfu 107.38%
iter 223350: loss 2.6241, time 155.64ms, mfu 107.46%
iter 223360: loss 2.8496, time 156.20ms, mfu 107.49%
iter 223370: loss 2.8572, time 156.17ms, mfu 107.52%
iter 223380: loss 2.5912, time 156.35ms, mfu 107.53%
iter 223390: loss 2.7517, time 156.22ms, mfu 107.56%
iter 223400: loss 2.9210, time 155.67ms, mfu 107.61%
iter 223410: loss 2.5211, time 155.64ms, mfu 107.67%
iter 223420: loss 2.7514, time 155.74ms, mfu 107.71%
iter 223430: loss 2.9303, time 156.11ms, mfu 107.72%
iter 223440: loss 2.8363, time 155.99ms, mfu 107.74%
iter 223450: loss 2.6398, time 156.27ms, mfu 107.74%
iter 223460: loss 2.7434, time 156.81ms, mfu 107.70%
iter 223470: loss 2.8163, time 155.96ms, mfu 107.72%
iter 223480: loss 2.7775, time 156.00ms, mfu 107.74%
iter 223490: loss 2.5687, time 156.45ms, mfu 107.72%
iter 223500: loss 2.8581, time 156.55ms, mfu 107.70%
iter 223510: loss 2.7635, time 155.57ms, mfu 107.75%
iter 223520: loss 2.6457, time 156.39ms, mfu 107.74%
iter 223530: loss 2.8986, time 156.26ms, mfu 107.74%
iter 223540: loss 2.7625, time 156.43ms, mfu 107.72%
iter 223550: loss 2.8433, time 156.26ms, mfu 107.72%
iter 223560: loss 2.6391, time 156.46ms, mfu 107.71%
iter 223570: loss 2.9099, time 156.29ms, mfu 107.71%
iter 223580: loss 2.8133, time 157.30ms, mfu 107.64%
iter 223590: loss 2.7237, time 155.75ms, mfu 107.68%
iter 223600: loss 2.4631, time 155.65ms, mfu 107.73%
iter 223610: loss 2.8464, time 156.81ms, mfu 107.69%
iter 223620: loss 2.8526, time 157.26ms, mfu 107.62%
iter 223630: loss 2.6300, time 156.31ms, mfu 107.63%
iter 223640: loss 2.6931, time 156.79ms, mfu 107.60%
iter 223650: loss 2.6229, time 155.65ms, mfu 107.66%
iter 223660: loss 2.9138, time 156.75ms, mfu 107.63%
iter 223670: loss 2.7854, time 156.04ms, mfu 107.65%
iter 223680: loss 2.7874, time 156.27ms, mfu 107.66%
iter 223690: loss 2.9225, time 155.62ms, mfu 107.71%
iter 223700: loss 2.6787, time 156.59ms, mfu 107.69%
iter 223710: loss 2.6933, time 156.79ms, mfu 107.66%
iter 223720: loss 2.7490, time 156.44ms, mfu 107.65%
iter 223730: loss 2.7074, time 155.95ms, mfu 107.68%
iter 223740: loss 2.6131, time 155.90ms, mfu 107.71%
iter 223750: loss 2.9526, time 155.84ms, mfu 107.74%
iter 223760: loss 2.8825, time 155.84ms, mfu 107.76%
iter 223770: loss 2.7997, time 155.82ms, mfu 107.79%
iter 223780: loss 2.6723, time 156.31ms, mfu 107.78%
iter 223790: loss 2.8797, time 157.14ms, mfu 107.71%
iter 223800: loss 2.8274, time 155.97ms, mfu 107.73%
iter 223810: loss 2.5862, time 155.79ms, mfu 107.77%
iter 223820: loss 2.7331, time 156.21ms, mfu 107.76%
iter 223830: loss 2.5516, time 156.70ms, mfu 107.73%
iter 223840: loss 2.7327, time 155.30ms, mfu 107.80%
iter 223850: loss 2.8084, time 155.76ms, mfu 107.82%
iter 223860: loss 2.6706, time 155.72ms, mfu 107.85%
iter 223870: loss 2.7642, time 156.73ms, mfu 107.80%
iter 223880: loss 2.7508, time 157.05ms, mfu 107.74%
iter 223890: loss 2.7224, time 155.92ms, mfu 107.76%
iter 223900: loss 2.7565, time 156.25ms, mfu 107.76%
iter 223910: loss 2.7059, time 156.07ms, mfu 107.77%
iter 223920: loss 2.6918, time 157.13ms, mfu 107.70%
iter 223930: loss 2.7655, time 155.81ms, mfu 107.74%
iter 223940: loss 2.6048, time 156.33ms, mfu 107.73%
iter 223950: loss 2.7805, time 156.74ms, mfu 107.70%
iter 223960: loss 2.8194, time 156.89ms, mfu 107.66%
iter 223970: loss 2.7856, time 155.87ms, mfu 107.69%
iter 223980: loss 2.7363, time 155.30ms, mfu 107.76%
iter 223990: loss 2.8115, time 155.66ms, mfu 107.80%
step 224000: train loss 2.7393, val loss 3.6044
saving checkpoint to out_openwebtext
iter 224000: loss 2.7280, time 5259.05ms, mfu 97.34%
iter 224010: loss 2.8148, time 155.44ms, mfu 98.43%
iter 224020: loss 2.7148, time 155.76ms, mfu 99.40%
iter 224030: loss 2.5546, time 156.36ms, mfu 100.22%
iter 224040: loss 2.8821, time 156.01ms, mfu 100.99%
iter 224050: loss 2.7122, time 155.93ms, mfu 101.68%
iter 224060: loss 2.9157, time 155.87ms, mfu 102.31%
iter 224070: loss 2.4602, time 155.71ms, mfu 102.89%
iter 224080: loss 2.5784, time 156.40ms, mfu 103.37%
iter 224090: loss 2.9163, time 156.03ms, mfu 103.82%
iter 224100: loss 2.6257, time 155.57ms, mfu 104.26%
iter 224110: loss 2.7109, time 156.95ms, mfu 104.55%
iter 224120: loss 2.5381, time 155.98ms, mfu 104.89%
iter 224130: loss 2.8507, time 156.07ms, mfu 105.19%
iter 224140: loss 2.7088, time 155.65ms, mfu 105.48%
iter 224150: loss 2.6732, time 155.86ms, mfu 105.73%
iter 224160: loss 2.7851, time 156.99ms, mfu 105.88%
iter 224170: loss 2.7737, time 156.76ms, mfu 106.03%
iter 224180: loss 2.7913, time 156.12ms, mfu 106.21%
iter 224190: loss 2.6340, time 156.67ms, mfu 106.33%
iter 224200: loss 2.6994, time 156.59ms, mfu 106.45%
iter 224210: loss 2.8754, time 156.27ms, mfu 106.58%
iter 224220: loss 2.5981, time 156.17ms, mfu 106.70%
iter 224230: loss 2.4979, time 156.62ms, mfu 106.77%
iter 224240: loss 2.6598, time 156.12ms, mfu 106.88%
iter 224250: loss 2.7850, time 156.67ms, mfu 106.93%
iter 224260: loss 2.8368, time 155.48ms, mfu 107.07%
iter 224270: loss 2.8000, time 155.66ms, mfu 107.17%
iter 224280: loss 2.8823, time 156.25ms, mfu 107.23%
iter 224290: loss 2.8284, time 155.68ms, mfu 107.32%
iter 224300: loss 2.7546, time 156.45ms, mfu 107.35%
iter 224310: loss 2.6939, time 155.69ms, mfu 107.42%
iter 224320: loss 2.5443, time 157.10ms, mfu 107.40%
iter 224330: loss 2.8684, time 156.88ms, mfu 107.39%
iter 224340: loss 2.5542, time 155.58ms, mfu 107.47%
iter 224350: loss 2.7133, time 156.71ms, mfu 107.46%
iter 224360: loss 2.7960, time 155.32ms, mfu 107.55%
iter 224370: loss 2.6925, time 155.68ms, mfu 107.61%
