step 0: train loss 10.9899, val loss 10.9894
iter 8930: loss 3.5317, time 156.73ms, mfu 107.58%
iter 8940: loss 3.4520, time 156.47ms, mfu 107.58%
iter 8950: loss 3.3726, time 156.18ms, mfu 107.60%
iter 8960: loss 3.2017, time 156.54ms, mfu 107.59%
iter 8970: loss 3.3808, time 155.77ms, mfu 107.64%
iter 8980: loss 3.0762, time 156.03ms, mfu 107.66%
iter 8990: loss 3.4022, time 156.03ms, mfu 107.68%
step 9000: train loss 3.3342, val loss 3.4754
saving checkpoint to out_openwebtext
iter 9000: loss 3.3213, time 5032.71ms, mfu 97.25%
iter 9010: loss 3.3259, time 155.52ms, mfu 98.35%
iter 9020: loss 3.3712, time 156.42ms, mfu 99.27%
iter 9030: loss 3.4159, time 155.85ms, mfu 100.15%
iter 9040: loss 3.4083, time 156.22ms, mfu 100.91%
iter 9050: loss 3.1745, time 156.67ms, mfu 101.56%
iter 9060: loss 3.1739, time 155.84ms, mfu 102.20%
iter 9070: loss 3.3966, time 155.50ms, mfu 102.81%
iter 9080: loss 3.4546, time 157.19ms, mfu 103.24%
iter 9090: loss 3.2973, time 156.79ms, mfu 103.65%
iter 9100: loss 3.5002, time 155.56ms, mfu 104.10%
iter 9110: loss 3.1887, time 156.05ms, mfu 104.48%
iter 9120: loss 3.3282, time 156.76ms, mfu 104.77%
iter 9130: loss 3.1549, time 156.63ms, mfu 105.04%
iter 9140: loss 3.2829, time 156.29ms, mfu 105.31%
iter 9150: loss 3.2629, time 155.85ms, mfu 105.58%
iter 9160: loss 3.1814, time 155.96ms, mfu 105.81%
iter 9170: loss 3.3597, time 156.59ms, mfu 105.98%
iter 9180: loss 3.3789, time 156.08ms, mfu 106.17%
iter 9190: loss 3.4134, time 155.90ms, mfu 106.35%
iter 9200: loss 3.4393, time 156.47ms, mfu 106.47%
iter 9210: loss 3.4069, time 156.36ms, mfu 106.59%
iter 9220: loss 3.4178, time 156.51ms, mfu 106.68%
iter 9230: loss 3.2884, time 156.24ms, mfu 106.79%
iter 9240: loss 3.3042, time 156.23ms, mfu 106.88%
iter 9250: loss 3.3952, time 155.67ms, mfu 107.01%
iter 9260: loss 3.3120, time 156.12ms, mfu 107.09%
iter 9270: loss 3.3905, time 156.37ms, mfu 107.15%
iter 9280: loss 3.5853, time 155.64ms, mfu 107.25%
iter 9290: loss 3.2458, time 155.92ms, mfu 107.32%
iter 9300: loss 3.2907, time 156.49ms, mfu 107.34%
iter 9310: loss 3.2184, time 156.67ms, mfu 107.35%
iter 9320: loss 3.0890, time 156.21ms, mfu 107.39%
iter 9330: loss 3.4021, time 155.81ms, mfu 107.46%
iter 9340: loss 3.2820, time 155.95ms, mfu 107.50%
iter 9350: loss 3.3814, time 155.74ms, mfu 107.56%
iter 9360: loss 3.3150, time 155.65ms, mfu 107.62%
iter 9370: loss 3.3838, time 156.86ms, mfu 107.59%
iter 9380: loss 3.3468, time 156.16ms, mfu 107.61%
iter 9390: loss 3.2449, time 155.98ms, mfu 107.64%
iter 9400: loss 3.3961, time 156.25ms, mfu 107.65%
iter 9410: loss 3.3143, time 156.21ms, mfu 107.66%
iter 9420: loss 3.2396, time 157.14ms, mfu 107.60%
iter 9430: loss 3.3081, time 156.14ms, mfu 107.62%
iter 9440: loss 3.3101, time 155.66ms, mfu 107.67%
iter 9450: loss 3.3905, time 155.98ms, mfu 107.70%
iter 9460: loss 3.4285, time 155.46ms, mfu 107.76%
iter 9470: loss 3.1704, time 155.23ms, mfu 107.82%
iter 9480: loss 3.1317, time 157.51ms, mfu 107.73%
iter 9490: loss 3.2404, time 155.89ms, mfu 107.75%
iter 9500: loss 3.4055, time 155.77ms, mfu 107.78%
iter 9510: loss 3.2548, time 155.98ms, mfu 107.80%
iter 9520: loss 3.4272, time 155.47ms, mfu 107.84%
iter 9530: loss 3.1492, time 156.28ms, mfu 107.83%
iter 9540: loss 3.3609, time 155.90ms, mfu 107.84%
iter 9550: loss 3.2966, time 155.69ms, mfu 107.87%
iter 9560: loss 3.3888, time 156.20ms, mfu 107.86%
iter 9570: loss 3.4286, time 155.87ms, mfu 107.87%
iter 9580: loss 3.1492, time 156.88ms, mfu 107.82%
iter 9590: loss 3.3193, time 156.41ms, mfu 107.80%
iter 9600: loss 3.3750, time 156.58ms, mfu 107.77%
iter 9610: loss 3.2426, time 156.44ms, mfu 107.75%
iter 9620: loss 3.2899, time 155.97ms, mfu 107.77%
iter 9630: loss 3.5147, time 156.01ms, mfu 107.78%
iter 9640: loss 3.2438, time 157.07ms, mfu 107.72%
iter 9650: loss 3.1644, time 156.62ms, mfu 107.69%
iter 9660: loss 3.0747, time 156.31ms, mfu 107.69%
iter 9670: loss 3.2402, time 155.66ms, mfu 107.74%
iter 9680: loss 3.2901, time 157.07ms, mfu 107.68%
iter 9690: loss 3.3387, time 155.59ms, mfu 107.73%
iter 9700: loss 3.2092, time 155.61ms, mfu 107.77%
iter 9710: loss 3.2721, time 157.24ms, mfu 107.70%
iter 9720: loss 3.4411, time 156.25ms, mfu 107.71%
iter 9730: loss 2.9296, time 156.11ms, mfu 107.72%
iter 9740: loss 3.2131, time 156.21ms, mfu 107.72%
iter 9750: loss 3.2789, time 155.72ms, mfu 107.76%
iter 9760: loss 3.3885, time 156.75ms, mfu 107.72%
iter 9770: loss 3.4330, time 156.81ms, mfu 107.68%
iter 9780: loss 3.2605, time 155.70ms, mfu 107.73%
iter 9790: loss 3.3738, time 156.92ms, mfu 107.68%
iter 9800: loss 3.3513, time 155.29ms, mfu 107.75%
iter 9810: loss 3.3413, time 156.51ms, mfu 107.73%
iter 9820: loss 3.1017, time 156.23ms, mfu 107.73%
iter 9830: loss 3.2823, time 156.52ms, mfu 107.71%
iter 9840: loss 3.3761, time 156.17ms, mfu 107.72%
iter 9850: loss 3.2400, time 156.17ms, mfu 107.73%
iter 9860: loss 3.4002, time 155.58ms, mfu 107.77%
iter 9870: loss 3.3816, time 156.36ms, mfu 107.76%
iter 9880: loss 3.2784, time 157.06ms, mfu 107.70%
iter 9890: loss 3.0807, time 156.03ms, mfu 107.72%
iter 9900: loss 3.3052, time 156.96ms, mfu 107.67%
iter 9910: loss 3.3878, time 155.76ms, mfu 107.71%
iter 9920: loss 3.1579, time 156.65ms, mfu 107.68%
iter 9930: loss 3.4744, time 155.85ms, mfu 107.72%
iter 9940: loss 3.2987, time 157.64ms, mfu 107.62%
iter 9950: loss 3.1785, time 155.88ms, mfu 107.66%
iter 9960: loss 3.4111, time 156.60ms, mfu 107.64%
iter 9970: loss 3.1173, time 155.86ms, mfu 107.68%
iter 9980: loss 3.1485, time 156.22ms, mfu 107.68%
iter 9990: loss 3.1909, time 156.22ms, mfu 107.69%
step 10000: train loss 3.3005, val loss 3.4619
saving checkpoint to out_openwebtext
iter 10000: loss 3.3151, time 5018.97ms, mfu 97.26%
iter 10010: loss 3.4436, time 155.82ms, mfu 98.33%
iter 10020: loss 3.3179, time 156.98ms, mfu 99.22%
iter 10030: loss 3.2977, time 155.75ms, mfu 100.11%
iter 10040: loss 3.3071, time 155.84ms, mfu 100.90%
iter 10050: loss 3.2331, time 155.33ms, mfu 101.64%
iter 10060: loss 3.1631, time 156.94ms, mfu 102.21%
iter 10070: loss 3.2747, time 156.80ms, mfu 102.72%
iter 10080: loss 3.3717, time 157.05ms, mfu 103.17%
iter 10090: loss 3.3779, time 156.25ms, mfu 103.62%
iter 10100: loss 3.2959, time 155.47ms, mfu 104.09%
iter 10110: loss 3.3207, time 155.37ms, mfu 104.51%
iter 10120: loss 3.3927, time 156.03ms, mfu 104.85%
iter 10130: loss 3.1035, time 155.80ms, mfu 105.17%
iter 10140: loss 3.4108, time 155.83ms, mfu 105.45%
iter 10150: loss 3.2695, time 157.04ms, mfu 105.63%
iter 10160: loss 3.3910, time 156.49ms, mfu 105.82%
iter 10170: loss 3.4634, time 156.48ms, mfu 105.99%
iter 10180: loss 3.3082, time 155.87ms, mfu 106.19%
iter 10190: loss 3.3721, time 156.10ms, mfu 106.36%
iter 10200: loss 3.1303, time 155.71ms, mfu 106.53%
iter 10210: loss 3.1331, time 156.29ms, mfu 106.65%
iter 10220: loss 3.3797, time 156.36ms, mfu 106.75%
iter 10230: loss 3.2357, time 156.66ms, mfu 106.82%
iter 10240: loss 3.4175, time 156.51ms, mfu 106.89%
iter 10250: loss 3.1481, time 155.63ms, mfu 107.02%
iter 10260: loss 3.3787, time 156.76ms, mfu 107.05%
iter 10270: loss 3.2984, time 155.60ms, mfu 107.17%
iter 10280: loss 3.2329, time 156.70ms, mfu 107.19%
iter 10290: loss 3.3109, time 156.16ms, mfu 107.25%
iter 10300: loss 3.3636, time 157.40ms, mfu 107.22%
iter 10310: loss 3.4033, time 156.00ms, mfu 107.29%
iter 10320: loss 3.3476, time 155.67ms, mfu 107.37%
iter 10330: loss 3.3143, time 156.01ms, mfu 107.42%
iter 10340: loss 3.1562, time 156.67ms, mfu 107.43%
iter 10350: loss 3.0929, time 156.15ms, mfu 107.46%
iter 10360: loss 3.4055, time 156.38ms, mfu 107.48%
iter 10370: loss 3.3733, time 156.20ms, mfu 107.51%
iter 10380: loss 3.1834, time 156.59ms, mfu 107.51%
iter 10390: loss 3.2622, time 157.10ms, mfu 107.47%
iter 10400: loss 3.0377, time 156.56ms, mfu 107.48%
iter 10410: loss 3.1284, time 156.52ms, mfu 107.48%
iter 10420: loss 3.2424, time 157.54ms, mfu 107.42%
iter 10430: loss 3.3308, time 156.02ms, mfu 107.47%
iter 10440: loss 3.3711, time 156.98ms, mfu 107.44%
iter 10450: loss 3.2151, time 157.00ms, mfu 107.42%
iter 10460: loss 3.3407, time 157.16ms, mfu 107.39%
iter 10470: loss 3.5303, time 156.27ms, mfu 107.42%
iter 10480: loss 3.3182, time 156.47ms, mfu 107.43%
iter 10490: loss 2.9181, time 156.80ms, mfu 107.43%
iter 10500: loss 3.3245, time 156.37ms, mfu 107.45%
iter 10510: loss 3.4213, time 155.96ms, mfu 107.50%
iter 10520: loss 3.3633, time 156.44ms, mfu 107.51%
iter 10530: loss 3.0662, time 156.53ms, mfu 107.51%
iter 10540: loss 2.8665, time 155.92ms, mfu 107.55%
iter 10550: loss 3.3540, time 156.20ms, mfu 107.57%
iter 10560: loss 3.2762, time 155.97ms, mfu 107.61%
iter 10570: loss 3.5781, time 157.15ms, mfu 107.56%
iter 10580: loss 3.2992, time 156.33ms, mfu 107.57%
iter 10590: loss 3.2256, time 156.26ms, mfu 107.59%
iter 10600: loss 3.3148, time 155.96ms, mfu 107.62%
iter 10610: loss 3.3339, time 156.37ms, mfu 107.62%
iter 10620: loss 3.2788, time 156.86ms, mfu 107.59%
iter 10630: loss 3.1065, time 156.75ms, mfu 107.57%
iter 10640: loss 3.1692, time 157.56ms, mfu 107.50%
iter 10650: loss 3.0179, time 155.99ms, mfu 107.54%
iter 10660: loss 3.2651, time 156.63ms, mfu 107.53%
iter 10670: loss 3.2836, time 156.83ms, mfu 107.51%
iter 10680: loss 3.2544, time 156.45ms, mfu 107.52%
iter 10690: loss 3.4377, time 157.19ms, mfu 107.47%
iter 10700: loss 3.2537, time 156.40ms, mfu 107.49%
iter 10710: loss 3.1916, time 156.42ms, mfu 107.50%
iter 10720: loss 3.3431, time 156.30ms, mfu 107.52%
iter 10730: loss 3.1887, time 156.40ms, mfu 107.53%
iter 10740: loss 3.5486, time 156.19ms, mfu 107.56%
iter 10750: loss 3.3302, time 155.97ms, mfu 107.59%
iter 10760: loss 3.4004, time 155.97ms, mfu 107.62%
iter 10770: loss 3.3623, time 155.59ms, mfu 107.68%
iter 10780: loss 3.2846, time 156.93ms, mfu 107.64%
iter 10790: loss 3.2509, time 156.91ms, mfu 107.60%
iter 10800: loss 3.2960, time 156.92ms, mfu 107.57%
iter 10810: loss 3.2033, time 156.67ms, mfu 107.56%
iter 10820: loss 3.1139, time 155.76ms, mfu 107.61%
iter 10830: loss 3.2012, time 157.03ms, mfu 107.57%
iter 10840: loss 3.1926, time 157.18ms, mfu 107.52%
iter 10850: loss 3.4425, time 155.54ms, mfu 107.59%
iter 10860: loss 3.4094, time 156.25ms, mfu 107.60%
iter 10870: loss 2.9653, time 157.01ms, mfu 107.56%
iter 10880: loss 3.3013, time 155.60ms, mfu 107.62%
iter 10890: loss 3.1920, time 156.61ms, mfu 107.61%
iter 10900: loss 3.2771, time 156.68ms, mfu 107.59%
iter 10910: loss 3.4823, time 155.90ms, mfu 107.63%
iter 10920: loss 3.3556, time 156.99ms, mfu 107.59%
iter 10930: loss 3.4331, time 156.57ms, mfu 107.58%
iter 10940: loss 3.2733, time 157.02ms, mfu 107.54%
iter 10950: loss 3.4804, time 155.81ms, mfu 107.59%
iter 10960: loss 3.0694, time 156.09ms, mfu 107.61%
iter 10970: loss 3.5705, time 156.08ms, mfu 107.64%
iter 10980: loss 3.2725, time 156.74ms, mfu 107.61%
iter 10990: loss 3.2835, time 156.18ms, mfu 107.63%
step 11000: train loss 3.2767, val loss 3.4493
saving checkpoint to out_openwebtext
iter 11000: loss 3.3329, time 5133.14ms, mfu 97.19%
iter 11010: loss 3.3010, time 155.56ms, mfu 98.30%
iter 11020: loss 3.0109, time 156.85ms, mfu 99.20%
iter 11030: loss 3.2274, time 157.04ms, mfu 100.00%
iter 11040: loss 3.2627, time 155.46ms, mfu 100.82%
iter 11050: loss 3.3155, time 156.80ms, mfu 101.48%
iter 11060: loss 3.0304, time 156.02ms, mfu 102.12%
iter 11070: loss 3.3451, time 156.53ms, mfu 102.66%
iter 11080: loss 3.3896, time 157.29ms, mfu 103.09%
iter 11090: loss 3.1094, time 155.92ms, mfu 103.58%
iter 11100: loss 3.0569, time 156.11ms, mfu 104.00%
iter 11110: loss 3.1101, time 156.71ms, mfu 104.35%
iter 11120: loss 3.0765, time 156.44ms, mfu 104.67%
iter 11130: loss 3.4479, time 155.42ms, mfu 105.03%
iter 11140: loss 3.1707, time 156.98ms, mfu 105.25%
iter 11150: loss 3.3478, time 156.65ms, mfu 105.47%
iter 11160: loss 3.4388, time 156.49ms, mfu 105.68%
iter 11170: loss 3.2832, time 156.51ms, mfu 105.87%
iter 11180: loss 3.2445, time 155.97ms, mfu 106.07%
iter 11190: loss 3.3656, time 156.64ms, mfu 106.21%
iter 11200: loss 3.1373, time 155.79ms, mfu 106.39%
iter 11210: loss 3.1078, time 156.19ms, mfu 106.53%
iter 11220: loss 3.3271, time 156.30ms, mfu 106.65%
iter 11230: loss 3.4102, time 156.78ms, mfu 106.72%
iter 11240: loss 3.3890, time 155.94ms, mfu 106.84%
iter 11250: loss 3.4529, time 156.07ms, mfu 106.94%
iter 11260: loss 3.2903, time 156.78ms, mfu 106.99%
iter 11270: loss 3.2625, time 156.21ms, mfu 107.06%
iter 11280: loss 3.4299, time 155.86ms, mfu 107.16%
iter 11290: loss 3.2542, time 156.03ms, mfu 107.23%
iter 11300: loss 3.2491, time 156.15ms, mfu 107.29%
iter 11310: loss 3.0198, time 156.54ms, mfu 107.31%
iter 11320: loss 3.1987, time 155.27ms, mfu 107.42%
iter 11330: loss 3.2492, time 155.95ms, mfu 107.47%
iter 11340: loss 3.2075, time 156.76ms, mfu 107.46%
iter 11350: loss 3.2665, time 155.74ms, mfu 107.52%
iter 11360: loss 3.3544, time 156.07ms, mfu 107.56%
iter 11370: loss 3.3600, time 156.53ms, mfu 107.55%
iter 11380: loss 3.1671, time 155.96ms, mfu 107.59%
iter 11390: loss 3.2940, time 156.17ms, mfu 107.61%
iter 11400: loss 3.3935, time 155.86ms, mfu 107.65%
iter 11410: loss 3.2286, time 156.41ms, mfu 107.65%
iter 11420: loss 3.3125, time 156.02ms, mfu 107.67%
iter 11430: loss 3.2836, time 156.68ms, mfu 107.65%
iter 11440: loss 3.1847, time 156.74ms, mfu 107.62%
iter 11450: loss 3.3566, time 156.03ms, mfu 107.65%
iter 11460: loss 3.3862, time 156.25ms, mfu 107.65%
iter 11470: loss 3.2722, time 156.32ms, mfu 107.66%
iter 11480: loss 3.1901, time 156.97ms, mfu 107.62%
iter 11490: loss 3.3589, time 156.83ms, mfu 107.59%
iter 11500: loss 3.1760, time 156.41ms, mfu 107.59%
iter 11510: loss 3.0577, time 156.29ms, mfu 107.60%
iter 11520: loss 3.3410, time 155.27ms, mfu 107.68%
iter 11530: loss 3.1827, time 156.33ms, mfu 107.68%
iter 11540: loss 3.4126, time 156.78ms, mfu 107.65%
iter 11550: loss 3.2262, time 156.60ms, mfu 107.63%
iter 11560: loss 3.2934, time 156.96ms, mfu 107.59%
iter 11570: loss 3.4180, time 155.52ms, mfu 107.66%
iter 11580: loss 3.0987, time 155.53ms, mfu 107.71%
iter 11590: loss 2.9710, time 156.75ms, mfu 107.68%
iter 11600: loss 3.2239, time 156.67ms, mfu 107.66%
iter 11610: loss 3.2379, time 156.48ms, mfu 107.65%
iter 11620: loss 3.3241, time 156.62ms, mfu 107.63%
iter 11630: loss 3.6006, time 156.47ms, mfu 107.63%
iter 11640: loss 3.2397, time 156.55ms, mfu 107.61%
iter 11650: loss 3.2097, time 156.19ms, mfu 107.63%
iter 11660: loss 3.2640, time 156.00ms, mfu 107.66%
iter 11670: loss 3.1742, time 156.47ms, mfu 107.65%
iter 11680: loss 3.4182, time 155.42ms, mfu 107.72%
iter 11690: loss 3.3742, time 155.64ms, mfu 107.76%
iter 11700: loss 3.4290, time 155.39ms, mfu 107.82%
iter 11710: loss 3.3755, time 156.43ms, mfu 107.79%
iter 11720: loss 3.3612, time 156.63ms, mfu 107.76%
iter 11730: loss 3.3250, time 156.32ms, mfu 107.75%
iter 11740: loss 3.2631, time 156.51ms, mfu 107.73%
iter 11750: loss 3.2507, time 156.97ms, mfu 107.68%
iter 11760: loss 2.9260, time 155.65ms, mfu 107.73%
iter 11770: loss 3.2732, time 155.89ms, mfu 107.75%
iter 11780: loss 3.4198, time 156.46ms, mfu 107.74%
iter 11790: loss 3.2779, time 156.20ms, mfu 107.74%
iter 11800: loss 3.0616, time 156.32ms, mfu 107.73%
iter 11810: loss 3.2439, time 155.72ms, mfu 107.77%
iter 11820: loss 3.2926, time 156.80ms, mfu 107.73%
iter 11830: loss 3.2763, time 156.60ms, mfu 107.70%
iter 11840: loss 3.3979, time 156.47ms, mfu 107.69%
iter 11850: loss 3.3334, time 156.03ms, mfu 107.71%
iter 11860: loss 3.3227, time 156.42ms, mfu 107.70%
iter 11870: loss 3.2845, time 157.01ms, mfu 107.65%
iter 11880: loss 3.0782, time 156.22ms, mfu 107.66%
iter 11890: loss 3.2705, time 156.17ms, mfu 107.67%
iter 11900: loss 3.0711, time 156.57ms, mfu 107.66%
iter 11910: loss 3.1789, time 157.09ms, mfu 107.61%
iter 11920: loss 3.4359, time 156.32ms, mfu 107.61%
iter 11930: loss 3.0069, time 155.78ms, mfu 107.66%
iter 11940: loss 3.2884, time 156.06ms, mfu 107.68%
iter 11950: loss 3.1931, time 155.97ms, mfu 107.70%
iter 11960: loss 2.9948, time 156.06ms, mfu 107.72%
iter 11970: loss 3.2549, time 156.28ms, mfu 107.72%
iter 11980: loss 3.1542, time 156.93ms, mfu 107.67%
iter 11990: loss 3.2009, time 156.19ms, mfu 107.68%
step 12000: train loss 3.2577, val loss 3.4246
saving checkpoint to out_openwebtext
iter 12000: loss 3.1281, time 5123.35ms, mfu 97.24%
iter 12010: loss 3.1038, time 156.24ms, mfu 98.29%
iter 12020: loss 3.4270, time 157.03ms, mfu 99.18%
iter 12030: loss 3.4503, time 155.63ms, mfu 100.08%
iter 12040: loss 3.2477, time 156.28ms, mfu 100.84%
iter 12050: loss 3.3021, time 155.46ms, mfu 101.58%
iter 12060: loss 3.2405, time 156.49ms, mfu 102.18%
iter 12070: loss 3.3287, time 156.51ms, mfu 102.72%
iter 12080: loss 3.2701, time 155.80ms, mfu 103.25%
iter 12090: loss 3.2226, time 156.11ms, mfu 103.71%
iter 12100: loss 3.3424, time 155.64ms, mfu 104.15%
iter 12110: loss 3.4668, time 155.44ms, mfu 104.57%
iter 12120: loss 3.1982, time 155.43ms, mfu 104.94%
iter 12130: loss 3.2990, time 155.78ms, mfu 105.25%
iter 12140: loss 3.3615, time 156.51ms, mfu 105.48%
iter 12150: loss 3.1264, time 156.55ms, mfu 105.68%
iter 12160: loss 3.1703, time 155.83ms, mfu 105.92%
iter 12170: loss 3.3269, time 157.05ms, mfu 106.04%
iter 12180: loss 3.2450, time 155.61ms, mfu 106.26%
iter 12190: loss 3.2918, time 156.37ms, mfu 106.40%
iter 12200: loss 3.2952, time 155.77ms, mfu 106.56%
iter 12210: loss 3.0587, time 155.87ms, mfu 106.70%
iter 12220: loss 3.3078, time 155.80ms, mfu 106.84%
iter 12230: loss 3.3442, time 156.51ms, mfu 106.91%
iter 12240: loss 3.2714, time 155.75ms, mfu 107.03%
iter 12250: loss 3.2831, time 156.97ms, mfu 107.05%
iter 12260: loss 3.2086, time 155.86ms, mfu 107.14%
iter 12270: loss 3.2050, time 156.41ms, mfu 107.19%
iter 12280: loss 3.2414, time 156.64ms, mfu 107.22%
iter 12290: loss 3.4218, time 157.06ms, mfu 107.21%
iter 12300: loss 3.2950, time 156.07ms, mfu 107.27%
iter 12310: loss 3.2171, time 155.59ms, mfu 107.37%
iter 12320: loss 2.8913, time 156.57ms, mfu 107.38%
iter 12330: loss 3.2622, time 155.47ms, mfu 107.47%
iter 12340: loss 3.2791, time 155.73ms, mfu 107.53%
iter 12350: loss 3.1384, time 156.24ms, mfu 107.55%
iter 12360: loss 3.1624, time 156.02ms, mfu 107.58%
iter 12370: loss 3.2136, time 156.37ms, mfu 107.59%
iter 12380: loss 3.2660, time 156.45ms, mfu 107.59%
iter 12390: loss 3.0633, time 156.91ms, mfu 107.56%
iter 12400: loss 3.1938, time 156.06ms, mfu 107.59%
iter 12410: loss 3.1965, time 156.04ms, mfu 107.62%
iter 12420: loss 3.2451, time 157.06ms, mfu 107.57%
iter 12430: loss 3.3184, time 156.58ms, mfu 107.57%
iter 12440: loss 3.2509, time 157.19ms, mfu 107.52%
iter 12450: loss 3.2861, time 157.08ms, mfu 107.48%
iter 12460: loss 3.3069, time 156.30ms, mfu 107.50%
iter 12470: loss 3.2188, time 157.37ms, mfu 107.45%
iter 12480: loss 3.3822, time 157.00ms, mfu 107.42%
iter 12490: loss 3.1059, time 155.93ms, mfu 107.48%
iter 12500: loss 3.0699, time 155.93ms, mfu 107.52%
iter 12510: loss 2.9633, time 156.24ms, mfu 107.55%
iter 12520: loss 2.9587, time 156.48ms, mfu 107.55%
iter 12530: loss 3.3104, time 155.77ms, mfu 107.60%
iter 12540: loss 3.3029, time 156.35ms, mfu 107.60%
iter 12550: loss 3.3655, time 157.11ms, mfu 107.56%
iter 12560: loss 3.2446, time 155.80ms, mfu 107.61%
iter 12570: loss 3.1005, time 156.18ms, mfu 107.62%
iter 12580: loss 3.2985, time 155.97ms, mfu 107.65%
iter 12590: loss 3.3739, time 155.67ms, mfu 107.70%
iter 12600: loss 3.1346, time 156.72ms, mfu 107.67%
iter 12610: loss 3.0154, time 156.70ms, mfu 107.65%
iter 12620: loss 3.1642, time 155.89ms, mfu 107.68%
iter 12630: loss 3.1694, time 156.75ms, mfu 107.65%
iter 12640: loss 3.2483, time 156.59ms, mfu 107.63%
iter 12650: loss 3.2738, time 156.40ms, mfu 107.63%
iter 12660: loss 3.2320, time 156.76ms, mfu 107.61%
iter 12670: loss 3.3943, time 156.12ms, mfu 107.63%
iter 12680: loss 3.1527, time 156.29ms, mfu 107.64%
iter 12690: loss 3.1531, time 155.71ms, mfu 107.68%
iter 12700: loss 3.4916, time 155.58ms, mfu 107.73%
iter 12710: loss 3.3815, time 155.64ms, mfu 107.77%
iter 12720: loss 3.2398, time 156.30ms, mfu 107.77%
iter 12730: loss 3.2886, time 156.35ms, mfu 107.76%
iter 12740: loss 3.1410, time 157.30ms, mfu 107.68%
iter 12750: loss 3.1435, time 157.13ms, mfu 107.63%
iter 12760: loss 3.0067, time 155.99ms, mfu 107.65%
iter 12770: loss 3.2943, time 156.83ms, mfu 107.62%
iter 12780: loss 3.2544, time 157.14ms, mfu 107.57%
iter 12790: loss 3.0493, time 156.41ms, mfu 107.58%
iter 12800: loss 3.3266, time 155.66ms, mfu 107.63%
iter 12810: loss 3.3480, time 155.99ms, mfu 107.66%
iter 12820: loss 3.2076, time 155.78ms, mfu 107.70%
iter 12830: loss 3.0946, time 156.93ms, mfu 107.65%
iter 12840: loss 3.2222, time 156.09ms, mfu 107.67%
iter 12850: loss 3.3478, time 156.51ms, mfu 107.66%
iter 12860: loss 3.2544, time 156.18ms, mfu 107.67%
iter 12870: loss 3.3404, time 155.75ms, mfu 107.71%
iter 12880: loss 3.1176, time 155.85ms, mfu 107.74%
iter 12890: loss 3.1260, time 155.31ms, mfu 107.81%
iter 12900: loss 3.2201, time 155.76ms, mfu 107.83%
iter 12910: loss 3.2337, time 156.35ms, mfu 107.81%
iter 12920: loss 3.3192, time 157.37ms, mfu 107.73%
iter 12930: loss 3.3080, time 155.87ms, mfu 107.75%
iter 12940: loss 3.3636, time 157.14ms, mfu 107.69%
iter 12950: loss 3.1333, time 156.22ms, mfu 107.70%
iter 12960: loss 3.0833, time 156.26ms, mfu 107.70%
iter 12970: loss 3.2697, time 157.12ms, mfu 107.64%
iter 12980: loss 3.0316, time 156.09ms, mfu 107.66%
iter 12990: loss 3.1580, time 157.33ms, mfu 107.59%
step 13000: train loss 3.2334, val loss 3.4177
saving checkpoint to out_openwebtext
iter 13000: loss 3.2656, time 5029.71ms, mfu 97.17%
iter 13010: loss 3.2061, time 155.60ms, mfu 98.27%
iter 13020: loss 3.0580, time 156.44ms, mfu 99.20%
iter 13030: loss 3.2203, time 155.69ms, mfu 100.09%
iter 13040: loss 3.1105, time 157.15ms, mfu 100.80%
iter 13050: loss 3.2138, time 156.06ms, mfu 101.50%
iter 13060: loss 3.4028, time 157.01ms, mfu 102.07%
iter 13070: loss 3.2460, time 155.88ms, mfu 102.66%
iter 13080: loss 3.2722, time 155.91ms, mfu 103.19%
iter 13090: loss 3.2142, time 156.53ms, mfu 103.63%
iter 13100: loss 3.2010, time 155.96ms, mfu 104.06%
iter 13110: loss 3.2345, time 156.94ms, mfu 104.38%
iter 13120: loss 3.3925, time 156.60ms, mfu 104.69%
iter 13130: loss 3.2723, time 156.17ms, mfu 105.00%
iter 13140: loss 3.4034, time 156.52ms, mfu 105.25%
iter 13150: loss 3.2626, time 156.71ms, mfu 105.47%
iter 13160: loss 3.2028, time 155.90ms, mfu 105.72%
iter 13170: loss 3.1882, time 156.55ms, mfu 105.90%
iter 13180: loss 3.2022, time 156.32ms, mfu 106.08%
iter 13190: loss 3.3310, time 155.81ms, mfu 106.27%
iter 13200: loss 3.2180, time 155.94ms, mfu 106.44%
iter 13210: loss 3.2510, time 156.75ms, mfu 106.53%
iter 13220: loss 3.2644, time 155.85ms, mfu 106.68%
iter 13230: loss 3.3766, time 156.58ms, mfu 106.76%
iter 13240: loss 3.3693, time 157.13ms, mfu 106.80%
iter 13250: loss 3.4365, time 156.13ms, mfu 106.90%
iter 13260: loss 3.2643, time 155.93ms, mfu 107.01%
iter 13270: loss 3.2819, time 155.95ms, mfu 107.10%
iter 13280: loss 3.1002, time 155.69ms, mfu 107.20%
iter 13290: loss 3.2456, time 156.32ms, mfu 107.25%
iter 13300: loss 3.1901, time 155.83ms, mfu 107.32%
iter 13310: loss 3.1448, time 156.71ms, mfu 107.33%
iter 13320: loss 3.4750, time 156.61ms, mfu 107.35%
iter 13330: loss 3.3801, time 155.94ms, mfu 107.41%
iter 13340: loss 3.1822, time 156.02ms, mfu 107.45%
iter 13350: loss 3.3043, time 156.04ms, mfu 107.50%
iter 13360: loss 3.0087, time 157.07ms, mfu 107.46%
