step 0: train loss 10.9886, val loss 10.9897
iter 33840: loss 3.1141, time 155.92ms, mfu 107.78%
iter 33850: loss 3.2210, time 157.06ms, mfu 107.72%
iter 33860: loss 3.3460, time 155.80ms, mfu 107.75%
iter 33870: loss 3.3106, time 156.60ms, mfu 107.73%
iter 33880: loss 3.3067, time 156.74ms, mfu 107.69%
iter 33890: loss 3.0915, time 156.82ms, mfu 107.66%
iter 33900: loss 3.2956, time 155.87ms, mfu 107.69%
iter 33910: loss 3.1785, time 156.12ms, mfu 107.70%
iter 33920: loss 3.2923, time 155.66ms, mfu 107.75%
iter 33930: loss 3.2360, time 156.10ms, mfu 107.76%
iter 33940: loss 3.3686, time 156.06ms, mfu 107.77%
iter 33950: loss 3.0400, time 156.98ms, mfu 107.71%
iter 33960: loss 3.2902, time 155.63ms, mfu 107.76%
iter 33970: loss 3.2152, time 155.54ms, mfu 107.80%
iter 33980: loss 3.2069, time 156.19ms, mfu 107.80%
iter 33990: loss 3.3033, time 156.29ms, mfu 107.79%
step 34000: train loss 3.2033, val loss 3.2154
saving checkpoint to out
iter 34000: loss 3.3825, time 5203.02ms, mfu 97.33%
iter 34010: loss 3.1407, time 155.43ms, mfu 98.43%
iter 34020: loss 3.1008, time 156.00ms, mfu 99.38%
iter 34030: loss 3.0786, time 156.27ms, mfu 100.21%
iter 34040: loss 3.2697, time 156.70ms, mfu 100.93%
iter 34050: loss 3.1718, time 156.04ms, mfu 101.63%
iter 34060: loss 3.1290, time 155.72ms, mfu 102.27%
iter 34070: loss 3.1869, time 156.02ms, mfu 102.83%
iter 34080: loss 3.1632, time 155.86ms, mfu 103.35%
iter 34090: loss 3.2008, time 156.03ms, mfu 103.80%
iter 34100: loss 3.3492, time 156.80ms, mfu 104.16%
iter 34110: loss 2.9479, time 156.68ms, mfu 104.49%
iter 34120: loss 3.1055, time 156.50ms, mfu 104.79%
iter 34130: loss 3.1941, time 155.94ms, mfu 105.11%
iter 34140: loss 3.1153, time 156.12ms, mfu 105.38%
iter 34150: loss 3.2408, time 155.98ms, mfu 105.63%
iter 34160: loss 3.3717, time 156.34ms, mfu 105.84%
iter 34170: loss 3.1683, time 156.33ms, mfu 106.02%
iter 34180: loss 3.0873, time 156.12ms, mfu 106.20%
iter 34190: loss 3.2099, time 156.24ms, mfu 106.35%
iter 34200: loss 3.1155, time 156.70ms, mfu 106.46%
iter 34210: loss 3.2779, time 156.11ms, mfu 106.60%
iter 34220: loss 3.2359, time 156.03ms, mfu 106.72%
iter 34230: loss 3.1028, time 155.87ms, mfu 106.85%
iter 34240: loss 3.0684, time 155.85ms, mfu 106.97%
iter 34250: loss 3.1359, time 155.76ms, mfu 107.08%
iter 34260: loss 3.1078, time 156.95ms, mfu 107.09%
iter 34270: loss 3.2599, time 156.08ms, mfu 107.17%
iter 34280: loss 3.1078, time 156.90ms, mfu 107.18%
iter 34290: loss 3.1929, time 155.99ms, mfu 107.25%
iter 34300: loss 3.0547, time 156.66ms, mfu 107.27%
iter 34310: loss 3.2772, time 156.85ms, mfu 107.28%
iter 34320: loss 3.3300, time 155.65ms, mfu 107.36%
iter 34330: loss 3.0522, time 155.78ms, mfu 107.43%
iter 34340: loss 3.0905, time 156.40ms, mfu 107.45%
iter 34350: loss 3.3676, time 156.23ms, mfu 107.48%
iter 34360: loss 3.2171, time 156.36ms, mfu 107.50%
iter 34370: loss 3.2633, time 156.49ms, mfu 107.50%
iter 34380: loss 3.1356, time 156.35ms, mfu 107.52%
iter 34390: loss 3.1407, time 156.21ms, mfu 107.54%
iter 34400: loss 3.1626, time 155.56ms, mfu 107.61%
iter 34410: loss 3.2430, time 156.46ms, mfu 107.61%
iter 34420: loss 2.9739, time 156.14ms, mfu 107.63%
iter 34430: loss 3.1723, time 156.16ms, mfu 107.64%
iter 34440: loss 3.4828, time 157.01ms, mfu 107.60%
iter 34450: loss 3.2787, time 156.31ms, mfu 107.61%
iter 34460: loss 3.3122, time 155.74ms, mfu 107.65%
iter 34470: loss 3.3201, time 157.49ms, mfu 107.58%
iter 34480: loss 3.1041, time 155.54ms, mfu 107.64%
iter 34490: loss 3.4186, time 155.66ms, mfu 107.69%
iter 34500: loss 3.1533, time 156.30ms, mfu 107.69%
iter 34510: loss 3.2036, time 156.21ms, mfu 107.70%
iter 34520: loss 3.1377, time 155.99ms, mfu 107.72%
iter 34530: loss 3.3439, time 156.87ms, mfu 107.68%
iter 34540: loss 3.0412, time 155.77ms, mfu 107.72%
iter 34550: loss 3.3324, time 157.50ms, mfu 107.63%
iter 34560: loss 3.1292, time 155.92ms, mfu 107.66%
iter 34570: loss 3.2221, time 156.33ms, mfu 107.66%
iter 34580: loss 3.2466, time 156.72ms, mfu 107.64%
iter 34590: loss 3.0473, time 155.24ms, mfu 107.72%
iter 34600: loss 3.1635, time 156.06ms, mfu 107.73%
iter 34610: loss 3.1271, time 156.43ms, mfu 107.72%
iter 34620: loss 2.9974, time 155.73ms, mfu 107.76%
iter 34630: loss 3.4350, time 156.19ms, mfu 107.76%
iter 34640: loss 3.1316, time 155.96ms, mfu 107.77%
iter 34650: loss 3.3379, time 156.48ms, mfu 107.75%
iter 34660: loss 3.0127, time 155.95ms, mfu 107.77%
iter 34670: loss 3.1835, time 155.80ms, mfu 107.80%
iter 34680: loss 3.1415, time 155.89ms, mfu 107.82%
iter 34690: loss 3.2899, time 155.74ms, mfu 107.84%
iter 34700: loss 3.0590, time 155.55ms, mfu 107.88%
iter 34710: loss 3.1696, time 156.32ms, mfu 107.86%
iter 34720: loss 2.9984, time 156.49ms, mfu 107.83%
iter 34730: loss 3.2732, time 156.43ms, mfu 107.81%
iter 34740: loss 3.1702, time 155.81ms, mfu 107.83%
iter 34750: loss 3.3402, time 155.99ms, mfu 107.84%
iter 34760: loss 3.3125, time 156.85ms, mfu 107.78%
iter 34770: loss 3.1166, time 156.84ms, mfu 107.74%
iter 34780: loss 3.1927, time 156.37ms, mfu 107.73%
iter 34790: loss 3.3678, time 155.39ms, mfu 107.79%
iter 34800: loss 3.1010, time 156.97ms, mfu 107.73%
iter 34810: loss 3.1967, time 156.58ms, mfu 107.71%
iter 34820: loss 3.2965, time 156.18ms, mfu 107.72%
iter 34830: loss 3.2647, time 155.75ms, mfu 107.75%
iter 34840: loss 3.3897, time 155.95ms, mfu 107.77%
iter 34850: loss 3.2812, time 157.14ms, mfu 107.71%
iter 34860: loss 3.2538, time 155.49ms, mfu 107.76%
iter 34870: loss 3.1899, time 156.14ms, mfu 107.76%
iter 34880: loss 3.0094, time 155.55ms, mfu 107.81%
iter 34890: loss 3.3076, time 156.14ms, mfu 107.81%
iter 34900: loss 3.3431, time 156.10ms, mfu 107.81%
iter 34910: loss 3.1151, time 155.74ms, mfu 107.84%
iter 34920: loss 3.1907, time 156.65ms, mfu 107.80%
iter 34930: loss 3.1330, time 156.69ms, mfu 107.76%
iter 34940: loss 3.2703, time 156.24ms, mfu 107.76%
iter 34950: loss 3.1979, time 156.21ms, mfu 107.76%
iter 34960: loss 3.2630, time 156.44ms, mfu 107.74%
iter 34970: loss 3.3138, time 156.97ms, mfu 107.69%
iter 34980: loss 3.2545, time 156.68ms, mfu 107.67%
iter 34990: loss 3.1411, time 155.96ms, mfu 107.69%
step 35000: train loss 3.1986, val loss 3.2005
saving checkpoint to out
iter 35000: loss 3.2183, time 5194.08ms, mfu 97.25%
iter 35010: loss 3.2639, time 155.31ms, mfu 98.36%
iter 35020: loss 3.3355, time 156.12ms, mfu 99.31%
iter 35030: loss 3.2271, time 155.04ms, mfu 100.23%
iter 35040: loss 3.2829, time 155.66ms, mfu 101.02%
iter 35050: loss 3.1687, time 155.66ms, mfu 101.73%
iter 35060: loss 3.1782, time 156.20ms, mfu 102.34%
iter 35070: loss 3.1384, time 156.10ms, mfu 102.89%
iter 35080: loss 3.1391, time 156.14ms, mfu 103.38%
iter 35090: loss 3.1871, time 155.90ms, mfu 103.84%
iter 35100: loss 3.1561, time 155.70ms, mfu 104.26%
iter 35110: loss 3.2635, time 155.51ms, mfu 104.66%
iter 35120: loss 3.2760, time 155.38ms, mfu 105.03%
iter 35130: loss 3.2094, time 157.21ms, mfu 105.23%
iter 35140: loss 3.2306, time 157.18ms, mfu 105.42%
iter 35150: loss 3.3220, time 156.76ms, mfu 105.61%
iter 35160: loss 3.1593, time 155.49ms, mfu 105.88%
iter 35170: loss 3.2865, time 156.03ms, mfu 106.08%
iter 35180: loss 3.3996, time 156.00ms, mfu 106.26%
iter 35190: loss 3.2185, time 156.24ms, mfu 106.41%
iter 35200: loss 3.2077, time 156.61ms, mfu 106.52%
iter 35210: loss 3.2578, time 156.07ms, mfu 106.65%
iter 35220: loss 3.2141, time 156.71ms, mfu 106.73%
iter 35230: loss 3.1695, time 155.91ms, mfu 106.85%
iter 35240: loss 3.1907, time 155.96ms, mfu 106.96%
iter 35250: loss 3.1156, time 155.58ms, mfu 107.08%
iter 35260: loss 3.0928, time 156.18ms, mfu 107.15%
iter 35270: loss 2.9565, time 155.34ms, mfu 107.27%
iter 35280: loss 3.2177, time 155.78ms, mfu 107.35%
iter 35290: loss 3.1030, time 156.12ms, mfu 107.40%
iter 35300: loss 3.1469, time 156.65ms, mfu 107.40%
iter 35310: loss 3.2993, time 156.57ms, mfu 107.41%
iter 35320: loss 3.1020, time 155.45ms, mfu 107.50%
iter 35330: loss 3.3993, time 156.38ms, mfu 107.51%
iter 35340: loss 3.2744, time 155.60ms, mfu 107.58%
iter 35350: loss 3.2533, time 155.84ms, mfu 107.62%
iter 35360: loss 3.1009, time 155.66ms, mfu 107.67%
iter 35370: loss 3.2357, time 157.12ms, mfu 107.62%
iter 35380: loss 3.1848, time 156.20ms, mfu 107.63%
iter 35390: loss 3.1839, time 156.24ms, mfu 107.64%
iter 35400: loss 3.1561, time 156.55ms, mfu 107.63%
iter 35410: loss 2.9903, time 155.81ms, mfu 107.67%
iter 35420: loss 3.0453, time 156.33ms, mfu 107.67%
iter 35430: loss 3.2146, time 155.58ms, mfu 107.72%
iter 35440: loss 3.2093, time 156.94ms, mfu 107.68%
iter 35450: loss 3.1079, time 156.60ms, mfu 107.66%
iter 35460: loss 3.0643, time 156.48ms, mfu 107.65%
iter 35470: loss 3.1286, time 156.56ms, mfu 107.64%
iter 35480: loss 3.2758, time 155.79ms, mfu 107.68%
iter 35490: loss 3.2481, time 156.08ms, mfu 107.69%
iter 35500: loss 2.9758, time 155.22ms, mfu 107.77%
iter 35510: loss 3.1793, time 156.16ms, mfu 107.77%
iter 35520: loss 3.1901, time 156.61ms, mfu 107.74%
iter 35530: loss 3.2506, time 156.43ms, mfu 107.73%
iter 35540: loss 3.2827, time 156.54ms, mfu 107.71%
iter 35550: loss 3.1657, time 156.22ms, mfu 107.71%
iter 35560: loss 3.3686, time 155.73ms, mfu 107.75%
iter 35570: loss 3.1615, time 156.20ms, mfu 107.75%
iter 35580: loss 3.2839, time 156.81ms, mfu 107.71%
iter 35590: loss 3.2674, time 156.70ms, mfu 107.68%
iter 35600: loss 3.1974, time 155.68ms, mfu 107.72%
iter 35610: loss 3.2833, time 157.04ms, mfu 107.67%
iter 35620: loss 3.2362, time 155.88ms, mfu 107.70%
iter 35630: loss 3.1435, time 157.26ms, mfu 107.63%
iter 35640: loss 3.2220, time 156.40ms, mfu 107.63%
iter 35650: loss 3.1855, time 156.17ms, mfu 107.65%
iter 35660: loss 3.3166, time 156.05ms, mfu 107.67%
iter 35670: loss 3.0497, time 155.74ms, mfu 107.71%
iter 35680: loss 3.2870, time 155.41ms, mfu 107.77%
iter 35690: loss 3.1236, time 156.08ms, mfu 107.78%
iter 35700: loss 3.1287, time 155.61ms, mfu 107.82%
iter 35710: loss 3.1997, time 155.92ms, mfu 107.83%
iter 35720: loss 3.1817, time 156.67ms, mfu 107.79%
iter 35730: loss 3.2051, time 157.01ms, mfu 107.73%
iter 35740: loss 3.1029, time 155.95ms, mfu 107.75%
iter 35750: loss 3.1387, time 155.91ms, mfu 107.77%
iter 35760: loss 3.2000, time 156.46ms, mfu 107.76%
iter 35770: loss 3.1692, time 155.83ms, mfu 107.78%
iter 35780: loss 3.1683, time 155.57ms, mfu 107.82%
iter 35790: loss 3.3672, time 156.76ms, mfu 107.78%
iter 35800: loss 3.1578, time 156.37ms, mfu 107.77%
iter 35810: loss 3.1131, time 156.89ms, mfu 107.72%
iter 35820: loss 3.1695, time 157.04ms, mfu 107.66%
iter 35830: loss 2.9324, time 155.82ms, mfu 107.70%
iter 35840: loss 3.0894, time 155.75ms, mfu 107.74%
iter 35850: loss 3.0885, time 156.82ms, mfu 107.70%
iter 35860: loss 3.0741, time 155.89ms, mfu 107.73%
iter 35870: loss 3.2983, time 156.57ms, mfu 107.70%
iter 35880: loss 3.2128, time 156.81ms, mfu 107.67%
iter 35890: loss 3.2525, time 155.93ms, mfu 107.70%
iter 35900: loss 3.1970, time 156.95ms, mfu 107.65%
iter 35910: loss 3.2075, time 156.05ms, mfu 107.67%
iter 35920: loss 3.0759, time 156.13ms, mfu 107.69%
iter 35930: loss 3.1481, time 156.04ms, mfu 107.70%
iter 35940: loss 3.2339, time 155.99ms, mfu 107.72%
iter 35950: loss 3.1013, time 156.45ms, mfu 107.71%
iter 35960: loss 3.4161, time 155.93ms, mfu 107.74%
iter 35970: loss 3.1191, time 155.99ms, mfu 107.75%
iter 35980: loss 2.9839, time 156.76ms, mfu 107.71%
iter 35990: loss 3.1047, time 156.35ms, mfu 107.71%
step 36000: train loss 3.1779, val loss 3.1981
saving checkpoint to out
iter 36000: loss 3.2810, time 5228.90ms, mfu 97.26%
iter 36010: loss 3.3236, time 155.50ms, mfu 98.36%
iter 36020: loss 3.2132, time 157.06ms, mfu 99.24%
iter 36030: loss 3.2116, time 156.59ms, mfu 100.07%
iter 36040: loss 3.0410, time 155.99ms, mfu 100.85%
iter 36050: loss 3.3179, time 157.02ms, mfu 101.48%
iter 36060: loss 3.1602, time 156.82ms, mfu 102.07%
iter 36070: loss 3.3115, time 156.46ms, mfu 102.62%
iter 36080: loss 3.1828, time 155.50ms, mfu 103.18%
iter 36090: loss 3.0646, time 155.67ms, mfu 103.68%
iter 36100: loss 3.1626, time 155.97ms, mfu 104.10%
iter 36110: loss 3.0815, time 155.74ms, mfu 104.50%
iter 36120: loss 3.2009, time 155.54ms, mfu 104.87%
iter 36130: loss 3.3034, time 155.75ms, mfu 105.19%
iter 36140: loss 3.2061, time 156.36ms, mfu 105.44%
iter 36150: loss 3.1274, time 157.21ms, mfu 105.60%
iter 36160: loss 2.9171, time 156.21ms, mfu 105.82%
iter 36170: loss 3.2210, time 155.68ms, mfu 106.05%
iter 36180: loss 3.2474, time 156.63ms, mfu 106.19%
iter 36190: loss 3.1475, time 156.33ms, mfu 106.34%
iter 36200: loss 3.0314, time 155.91ms, mfu 106.50%
iter 36210: loss 3.2124, time 156.75ms, mfu 106.59%
iter 36220: loss 3.2989, time 156.36ms, mfu 106.69%
iter 36230: loss 2.9431, time 155.85ms, mfu 106.83%
iter 36240: loss 3.0386, time 156.71ms, mfu 106.88%
iter 36250: loss 3.0723, time 156.53ms, mfu 106.95%
iter 36260: loss 3.4121, time 155.71ms, mfu 107.06%
iter 36270: loss 3.2030, time 157.29ms, mfu 107.06%
iter 36280: loss 3.2387, time 155.27ms, mfu 107.19%
iter 36290: loss 3.1619, time 155.94ms, mfu 107.27%
iter 36300: loss 3.3108, time 156.45ms, mfu 107.30%
iter 36310: loss 3.2043, time 156.49ms, mfu 107.33%
iter 36320: loss 3.0785, time 157.17ms, mfu 107.30%
iter 36330: loss 3.1368, time 155.79ms, mfu 107.38%
iter 36340: loss 3.2798, time 156.27ms, mfu 107.41%
iter 36350: loss 3.1934, time 155.62ms, mfu 107.49%
iter 36360: loss 3.2430, time 156.40ms, mfu 107.50%
iter 36370: loss 3.1671, time 156.69ms, mfu 107.49%
iter 36380: loss 3.2541, time 156.77ms, mfu 107.48%
iter 36390: loss 3.3138, time 156.90ms, mfu 107.46%
iter 36400: loss 3.0750, time 156.37ms, mfu 107.48%
iter 36410: loss 3.3251, time 156.34ms, mfu 107.50%
iter 36420: loss 3.2010, time 156.11ms, mfu 107.53%
iter 36430: loss 3.2709, time 157.15ms, mfu 107.49%
iter 36440: loss 3.2108, time 155.70ms, mfu 107.55%
iter 36450: loss 3.1359, time 157.00ms, mfu 107.52%
iter 36460: loss 3.2824, time 156.18ms, mfu 107.54%
iter 36470: loss 3.3821, time 156.86ms, mfu 107.52%
iter 36480: loss 3.1019, time 156.33ms, mfu 107.53%
iter 36490: loss 3.0097, time 156.41ms, mfu 107.54%
iter 36500: loss 3.0545, time 156.48ms, mfu 107.54%
iter 36510: loss 3.3880, time 156.51ms, mfu 107.55%
iter 36520: loss 3.1765, time 155.82ms, mfu 107.59%
iter 36530: loss 3.1244, time 156.78ms, mfu 107.57%
iter 36540: loss 3.0691, time 156.83ms, mfu 107.55%
iter 36550: loss 2.9432, time 155.78ms, mfu 107.60%
iter 36560: loss 3.1365, time 156.04ms, mfu 107.62%
iter 36570: loss 3.1901, time 156.53ms, mfu 107.62%
iter 36580: loss 3.0021, time 156.76ms, mfu 107.59%
iter 36590: loss 3.1305, time 155.98ms, mfu 107.62%
iter 36600: loss 3.1558, time 155.91ms, mfu 107.66%
iter 36610: loss 3.1943, time 155.66ms, mfu 107.71%
iter 36620: loss 3.2599, time 156.39ms, mfu 107.70%
iter 36630: loss 3.2607, time 156.14ms, mfu 107.71%
iter 36640: loss 3.1486, time 156.64ms, mfu 107.68%
iter 36650: loss 3.1790, time 156.18ms, mfu 107.69%
iter 36660: loss 3.2838, time 156.41ms, mfu 107.68%
iter 36670: loss 2.8075, time 156.17ms, mfu 107.69%
iter 36680: loss 3.3043, time 156.60ms, mfu 107.67%
iter 36690: loss 3.1291, time 156.17ms, mfu 107.68%
iter 36700: loss 3.1369, time 155.81ms, mfu 107.72%
iter 36710: loss 3.1027, time 155.85ms, mfu 107.75%
iter 36720: loss 3.2747, time 155.44ms, mfu 107.80%
iter 36730: loss 3.1353, time 157.43ms, mfu 107.71%
iter 36740: loss 3.0950, time 155.67ms, mfu 107.76%
iter 36750: loss 3.1343, time 156.42ms, mfu 107.74%
iter 36760: loss 3.1709, time 156.47ms, mfu 107.72%
iter 36770: loss 3.1587, time 156.84ms, mfu 107.68%
iter 36780: loss 3.4235, time 156.98ms, mfu 107.64%
iter 36790: loss 2.9432, time 156.12ms, mfu 107.66%
iter 36800: loss 3.0614, time 156.15ms, mfu 107.67%
iter 36810: loss 3.3135, time 155.52ms, mfu 107.73%
iter 36820: loss 3.0666, time 155.72ms, mfu 107.76%
iter 36830: loss 3.2003, time 156.71ms, mfu 107.73%
iter 36840: loss 3.1238, time 156.98ms, mfu 107.68%
iter 36850: loss 3.2529, time 156.81ms, mfu 107.65%
iter 36860: loss 3.0441, time 155.61ms, mfu 107.70%
iter 36870: loss 2.9705, time 157.00ms, mfu 107.65%
iter 36880: loss 3.3536, time 156.55ms, mfu 107.64%
iter 36890: loss 2.7496, time 156.94ms, mfu 107.60%
iter 36900: loss 3.2978, time 156.06ms, mfu 107.62%
iter 36910: loss 3.0415, time 155.87ms, mfu 107.66%
iter 36920: loss 3.3511, time 155.50ms, mfu 107.72%
iter 36930: loss 3.4504, time 155.65ms, mfu 107.76%
iter 36940: loss 3.2578, time 157.01ms, mfu 107.71%
iter 36950: loss 3.0992, time 156.36ms, mfu 107.70%
iter 36960: loss 3.1702, time 156.50ms, mfu 107.69%
iter 36970: loss 3.0222, time 156.72ms, mfu 107.66%
iter 36980: loss 3.2395, time 155.68ms, mfu 107.70%
iter 36990: loss 3.1725, time 156.88ms, mfu 107.66%
step 37000: train loss 3.1979, val loss 3.1928
saving checkpoint to out
iter 37000: loss 3.5073, time 5256.14ms, mfu 97.22%
iter 37010: loss 2.9160, time 155.27ms, mfu 98.34%
iter 37020: loss 3.3146, time 156.70ms, mfu 99.24%
iter 37030: loss 3.1984, time 156.25ms, mfu 100.09%
iter 37040: loss 3.3457, time 156.30ms, mfu 100.85%
iter 37050: loss 3.0442, time 155.65ms, mfu 101.58%
iter 37060: loss 3.2652, time 156.00ms, mfu 102.21%
iter 37070: loss 3.1711, time 156.43ms, mfu 102.75%
iter 37080: loss 3.0024, time 156.10ms, mfu 103.26%
iter 37090: loss 3.2697, time 156.73ms, mfu 103.67%
iter 37100: loss 3.3126, time 155.56ms, mfu 104.13%
iter 37110: loss 3.2986, time 155.64ms, mfu 104.53%
iter 37120: loss 3.1874, time 156.48ms, mfu 104.83%
iter 37130: loss 3.0713, time 155.79ms, mfu 105.15%
iter 37140: loss 3.1660, time 155.68ms, mfu 105.45%
iter 37150: loss 3.2407, time 157.03ms, mfu 105.63%
iter 37160: loss 3.0086, time 157.17ms, mfu 105.77%
iter 37170: loss 3.1241, time 155.79ms, mfu 106.00%
iter 37180: loss 3.2795, time 156.94ms, mfu 106.12%
iter 37190: loss 3.1352, time 156.35ms, mfu 106.28%
iter 37200: loss 3.2332, time 156.72ms, mfu 106.39%
iter 37210: loss 3.1363, time 156.47ms, mfu 106.51%
iter 37220: loss 3.2278, time 156.06ms, mfu 106.64%
iter 37230: loss 2.9887, time 156.05ms, mfu 106.77%
iter 37240: loss 3.0417, time 156.54ms, mfu 106.84%
iter 37250: loss 3.1420, time 156.53ms, mfu 106.91%
iter 37260: loss 3.2893, time 157.18ms, mfu 106.93%
iter 37270: loss 3.0863, time 156.12ms, mfu 107.02%
iter 37280: loss 3.1303, time 156.09ms, mfu 107.10%
iter 37290: loss 3.0635, time 155.52ms, mfu 107.21%
iter 37300: loss 3.3031, time 155.69ms, mfu 107.30%
iter 37310: loss 3.4086, time 156.49ms, mfu 107.33%
iter 37320: loss 3.3444, time 156.35ms, mfu 107.36%
iter 37330: loss 3.2102, time 156.02ms, mfu 107.41%
iter 37340: loss 3.2883, time 156.24ms, mfu 107.45%
iter 37350: loss 3.2133, time 156.15ms, mfu 107.48%
iter 37360: loss 3.0926, time 157.15ms, mfu 107.44%
iter 37370: loss 3.1343, time 155.66ms, mfu 107.51%
iter 37380: loss 2.9259, time 156.28ms, mfu 107.53%
iter 37390: loss 3.2207, time 156.66ms, mfu 107.52%
iter 37400: loss 3.1044, time 156.79ms, mfu 107.51%
iter 37410: loss 3.2050, time 155.98ms, mfu 107.55%
iter 37420: loss 3.3132, time 155.57ms, mfu 107.61%
iter 37430: loss 3.1789, time 156.30ms, mfu 107.62%
iter 37440: loss 3.0890, time 155.46ms, mfu 107.69%
iter 37450: loss 3.2670, time 155.80ms, mfu 107.72%
iter 37460: loss 3.0582, time 156.40ms, mfu 107.71%
iter 37470: loss 3.1332, time 156.68ms, mfu 107.68%
iter 37480: loss 3.1627, time 156.86ms, mfu 107.65%
iter 37490: loss 3.2197, time 156.18ms, mfu 107.66%
iter 37500: loss 3.0616, time 156.65ms, mfu 107.64%
iter 37510: loss 3.1428, time 155.45ms, mfu 107.70%
iter 37520: loss 3.1539, time 156.08ms, mfu 107.72%
iter 37530: loss 3.0856, time 155.86ms, mfu 107.75%
iter 37540: loss 3.1316, time 155.06ms, mfu 107.83%
iter 37550: loss 3.0790, time 157.02ms, mfu 107.76%
iter 37560: loss 3.2469, time 156.56ms, mfu 107.74%
iter 37570: loss 3.1148, time 156.52ms, mfu 107.72%
iter 37580: loss 2.9514, time 155.78ms, mfu 107.75%
iter 37590: loss 3.0196, time 156.43ms, mfu 107.74%
iter 37600: loss 3.1411, time 156.45ms, mfu 107.72%
iter 37610: loss 3.0698, time 156.13ms, mfu 107.73%
iter 37620: loss 3.2061, time 156.31ms, mfu 107.73%
iter 37630: loss 3.1164, time 155.51ms, mfu 107.78%
iter 37640: loss 3.2718, time 156.36ms, mfu 107.77%
iter 37650: loss 3.2522, time 156.19ms, mfu 107.77%
iter 37660: loss 3.2131, time 156.61ms, mfu 107.74%
iter 37670: loss 3.2723, time 155.41ms, mfu 107.79%
iter 37680: loss 3.1133, time 156.66ms, mfu 107.76%
iter 37690: loss 3.2580, time 156.60ms, mfu 107.73%
iter 37700: loss 2.9607, time 155.68ms, mfu 107.77%
iter 37710: loss 3.2763, time 156.39ms, mfu 107.76%
iter 37720: loss 3.0912, time 156.20ms, mfu 107.76%
iter 37730: loss 3.0158, time 156.64ms, mfu 107.73%
iter 37740: loss 3.1294, time 156.08ms, mfu 107.74%
iter 37750: loss 3.1526, time 156.28ms, mfu 107.74%
iter 37760: loss 3.1669, time 155.44ms, mfu 107.79%
iter 37770: loss 3.1214, time 155.70ms, mfu 107.82%
iter 37780: loss 3.0727, time 156.34ms, mfu 107.81%
iter 37790: loss 3.1325, time 155.81ms, mfu 107.83%
iter 37800: loss 3.2344, time 156.19ms, mfu 107.82%
iter 37810: loss 3.1206, time 156.30ms, mfu 107.81%
iter 37820: loss 3.0224, time 155.61ms, mfu 107.85%
iter 37830: loss 3.2197, time 155.70ms, mfu 107.87%
iter 37840: loss 3.1062, time 155.98ms, mfu 107.88%
iter 37850: loss 3.2674, time 155.47ms, mfu 107.92%
iter 37860: loss 3.2239, time 157.00ms, mfu 107.85%
iter 37870: loss 3.0189, time 155.76ms, mfu 107.87%
iter 37880: loss 3.1295, time 157.03ms, mfu 107.80%
iter 37890: loss 3.1344, time 156.85ms, mfu 107.75%
iter 37900: loss 3.1273, time 156.67ms, mfu 107.72%
iter 37910: loss 3.2022, time 155.89ms, mfu 107.75%
iter 37920: loss 3.1556, time 156.09ms, mfu 107.75%
iter 37930: loss 3.2133, time 156.19ms, mfu 107.76%
iter 37940: loss 3.1041, time 155.91ms, mfu 107.78%
iter 37950: loss 3.0931, time 157.07ms, mfu 107.72%
iter 37960: loss 3.0994, time 156.79ms, mfu 107.68%
iter 37970: loss 3.0921, time 156.27ms, mfu 107.68%
iter 37980: loss 3.0330, time 156.43ms, mfu 107.68%
iter 37990: loss 3.2038, time 155.56ms, mfu 107.73%
step 38000: train loss 3.1663, val loss 3.1900
saving checkpoint to out
iter 38000: loss 3.1264, time 5067.29ms, mfu 97.29%
iter 38010: loss 3.0308, time 155.40ms, mfu 98.39%
iter 38020: loss 3.0488, time 156.45ms, mfu 99.31%
iter 38030: loss 3.1188, time 155.59ms, mfu 100.20%
iter 38040: loss 3.2967, time 156.40ms, mfu 100.94%
iter 38050: loss 3.2397, time 156.31ms, mfu 101.61%
iter 38060: loss 3.1561, time 156.35ms, mfu 102.22%
iter 38070: loss 3.0540, time 155.48ms, mfu 102.82%
iter 38080: loss 3.2868, time 156.94ms, mfu 103.27%
iter 38090: loss 2.8920, time 156.85ms, mfu 103.67%
iter 38100: loss 3.0334, time 155.88ms, mfu 104.10%
iter 38110: loss 3.1801, time 155.54ms, mfu 104.51%
iter 38120: loss 2.9667, time 155.64ms, mfu 104.88%
iter 38130: loss 3.2023, time 156.08ms, mfu 105.17%
iter 38140: loss 3.1448, time 156.04ms, mfu 105.44%
iter 38150: loss 3.1693, time 156.43ms, mfu 105.66%
iter 38160: loss 3.3643, time 156.97ms, mfu 105.82%
iter 38170: loss 3.2010, time 156.03ms, mfu 106.02%
iter 38180: loss 3.1736, time 156.06ms, mfu 106.21%
iter 38190: loss 3.1746, time 156.17ms, mfu 106.36%
iter 38200: loss 3.1605, time 156.02ms, mfu 106.52%
iter 38210: loss 3.2443, time 156.02ms, mfu 106.65%
iter 38220: loss 3.3291, time 155.47ms, mfu 106.81%
iter 38230: loss 3.2046, time 156.42ms, mfu 106.89%
iter 38240: loss 3.1532, time 156.74ms, mfu 106.94%
iter 38250: loss 3.2093, time 156.26ms, mfu 107.02%
iter 38260: loss 3.1324, time 156.13ms, mfu 107.10%
iter 38270: loss 3.3286, time 156.79ms, mfu 107.13%
iter 38280: loss 3.0566, time 157.12ms, mfu 107.13%
